"Orbit","SQI","qcost","Bit String","# literals","Group","Group Size","Sig"
"424","forall NODE1,NODE0. ~locked_epoch4(NODE0) | ep_epoch4(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","7","----0-------------------1-00----------------","5","41","5","0100120020"
"425","forall NODE0. ~locked_epoch4(NODE0) | ep_epoch4(NODE0) | locked_epoch5(NODE0) | locked_epoch6(NODE0)","5","----0-------------------1-0-0---------------","4","0","243","0100120010"
"426","forall NODE1,NODE0. ~locked_epoch5(NODE0) | ~locked_epoch6(NODE0) | ep_epoch4(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","7","-----------0------------0-1-1---------------","5","43","3","0100210020"
"427","forall NODE1,NODE2,NODE0. ~locked_epoch5(NODE0) | ~transfer_epoch6(NODE1) | ep_epoch4(NODE2) | locked_epoch4(NODE0) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","11","-----------0------------0-1---------------1-","8","293","3","0100111030"
"428","forall NODE1,NODE0. ~locked_epoch5(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","7","-----0-----0------------0-1-----------------","5","46","4","0200110020"
"429","forall NODE1,NODE0. ~locked_epoch5(NODE0) | ep_epoch4(NODE1) | ep_epoch6(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","7","-----------0-0----------0-1-----------------","5","46","4","0200110020"
"430","forall NODE1,NODE0. ~locked_epoch5(NODE0) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","7","-----------0---0--------0-1-----------------","5","0","243","0101110020"
"431","forall NODE1,NODE0. ~locked_epoch5(NODE0) | ep_epoch4(NODE1) | locked_epoch4(NODE0) | locked_epoch6(NODE1) | NODE0 = NODE1","7","-----------0------------0-1--0--------------","5","41","5","0100120020"
"432","forall NODE1,NODE0. ~locked_epoch6(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","7","-----------00-----------0---1---------------","5","46","4","0200110020"
"433","forall NODE1,NODE0. ~locked_epoch6(NODE0) | ep_epoch4(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","7","-----------0------------0--01---------------","5","41","5","0100120020"
"434","forall NODE1,NODE0. ~transfer_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1)","6","000---------------------------------1-------","4","0","243","0300001020"
"435","forall NODE1,NODE0. ~transfer_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1)","6","00------------------0---------------1-------","4","0","243","0200011020"
"436","forall NODE1,NODE2,NODE0. ~transfer_epoch4(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","--00-----------------0----------------1-----","8","300","3","0200011030"
"437","forall NODE1,NODE2,NODE0. ~transfer_epoch4(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE2) | locked_epoch3(NODE1) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","--0------------------00---------------1-----","8","292","3","0100021030"
"438","forall NODE1,NODE2,NODE0. ~transfer_epoch5(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch3(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","---00------------------0----------------1---","8","300","3","0200011030"
"439","forall NODE1,NODE2,NODE0. ~transfer_epoch5(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE2) | locked_epoch4(NODE1) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","---0-------------------00---------------1---","8","292","3","0100021030"
"440","forall NODE1,NODE2,NODE0. ~transfer_epoch6(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | locked_epoch4(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","----00-------------------0----------------1-","8","300","3","0200011030"
"441","forall NODE1,NODE2,NODE0. ~transfer_epoch6(NODE0) | ep_epoch4(NODE1) | locked_epoch4(NODE2) | locked_epoch5(NODE1) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","----0--------------------00---------------1-","8","292","3","0100021030"
"442","exists NODE0. ep_epoch0(NODE0) | locked_epoch2(NODE0)","3","0------0------------00----------------------","2","6","2","0200020001"
"443","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","7","00------------------00----------------------","5","0","243","0200020020"
"444","exists NODE0. ep_epoch1(NODE0) | locked_epoch2(NODE0)","3","-0------0-----------00----------------------","2","6","2","0200020001"
"445","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch1(NODE1) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","8","1-------1------0------------------00--------","6","129","15","2001000220"
"446","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch2(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","8","1--------1-----0--------------------00------","6","129","15","2001000220"
"447","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch3(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","8","1---------1----0----------------------00----","6","129","15","2001000220"
"448","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch4(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","8","1----------1---0------------------------00--","6","129","15","2001000220"
"449","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch5(NODE1) | held(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","8","1-----------1--0--------------------------00","6","129","15","2001000220"
"450","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","1--------00----------1---0------------------","6","120","16","1200110020"
"451","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","8","1---------00-----------1---0----------------","6","120","16","1200110020"
"452","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch5(NODE1) | held(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","8","1--------------0-----------1--------------00","6","111","5","1001100220"
"453","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","1-------000--------------0------------------","6","126","7","1300010020"
"454","forall NODE1,NODE0. ~ep_epoch0(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","8","1--------------0-----0------------00--------","6","110","6","1001010220"
"455","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~ep_epoch2(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","8","-1-------1-----0--------------------00------","6","129","15","2001000220"
"456","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~ep_epoch3(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","8","-1--------1----0----------------------00----","6","129","15","2001000220"
"457","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~ep_epoch4(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","8","-1---------1---0------------------------00--","6","129","15","2001000220"
"458","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~ep_epoch5(NODE1) | held(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","8","-1----------1--0--------------------------00","6","129","15","2001000220"
"459","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~held(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","-1-------00----1---------0------------------","6","124","6","1210010020"
"460","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","-1-------00----------1---0------------------","6","120","16","1200110020"
"461","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","8","-1--------00-----------1---0----------------","6","120","16","1200110020"
"462","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch5(NODE1) | held(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","8","-1-------------0-----------1--------------00","6","111","5","1001100220"
"463","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","-1-----0-00--------------0------------------","6","126","7","1300010020"
"464","forall NODE1,NODE0. ~ep_epoch1(NODE0) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","8","-1------------0------0------------00--------","6","110","6","1001010220"
"465","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~ep_epoch3(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","8","--1-------1----0----------------------00----","6","129","15","2001000220"
"466","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~ep_epoch4(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","8","--1--------1---0------------------------00--","6","129","15","2001000220"
"467","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~ep_epoch5(NODE1) | held(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","8","--1---------1--0--------------------------00","6","129","15","2001000220"
"468","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~held(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","8","--1-------00---1-----------0----------------","6","124","6","1210010020"
"469","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","8","--1-------00-----------1---0----------------","6","120","16","1200110020"
"470","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~locked_epoch5(NODE1) | held(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","8","--1------------0-----------1--------------00","6","111","5","1001100220"
"471","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","--1----00-0--------------0------------------","6","126","7","1300010020"
"472","forall NODE1,NODE0. ~ep_epoch2(NODE0) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","8","--1-----------0--------0------------00------","6","110","6","1001010220"
"473","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~ep_epoch4(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","8","---1-------1---0------------------------00--","6","129","15","2001000220"
"474","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~ep_epoch5(NODE1) | held(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","8","---1--------1--0--------------------------00","6","129","15","2001000220"
"475","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | NODE0 = NODE1","8","---1---00-----1-----1-----------------------","6","125","3","1210100020"
"476","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | NODE0 = NODE1","8","---1---000----1-----------------------------","6","128","2","1310000020"
"477","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","8","---1---00-----1------0----------------------","6","124","6","1210010020"
"478","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~held(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | NODE0 = NODE1","8","---1-------000-1----------------------------","6","128","2","1310000020"
"479","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~held(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | locked_epoch6(NODE1) | NODE0 = NODE1","8","---1-------00--1-------------0--------------","6","124","6","1210010020"
"480","forall NODE1,NODE2,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","---1---00-----------1-----------------1-----","9","416","3","1200101030"
"481","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","---1---00-----------1----0------------------","6","120","16","1200110020"
"482","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","8","---1-----0-0---------1-----0----------------","6","120","16","1200110020"
"483","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch5(NODE1) | held(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","8","---1-----------0-----------1--------------00","6","111","5","1001100220"
"484","forall NODE1,NODE2,NODE0. ~ep_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch2(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","---1---000----------------------------1-----","9","0","243","1300001030"
"485","forall NODE1,NODE2,NODE0. ~ep_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | locked_epoch2(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","---1---00------------0----------------1-----","9","415","3","1200011030"
"486","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","---1---000---------------0------------------","6","126","7","1300010020"
"487","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","---1---00------------0---0------------------","6","119","8","1200020020"
"488","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","8","---1-----0-0--------0------0----------------","6","119","8","1200020020"
"489","forall NODE1,NODE0. ~ep_epoch3(NODE0) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","8","---1----------0----------0------------00----","6","110","6","1001010220"
"490","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~ep_epoch5(NODE1) | held(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","8","----1-------1--0--------------------------00","6","129","15","2001000220"
"491","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | NODE0 = NODE1","8","----1----0----1------11---------------------","6","118","2","1110200020"
"492","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","8","----1----00---1------1----------------------","6","125","3","1210100020"
"493","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","----1----0----1------1-0--------------------","6","117","4","1110110020"
"494","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","8","----1----0----1-----0-1---------------------","6","117","4","1110110020"
"495","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","8","----1----00---1-----0-----------------------","6","124","6","1210010020"
"496","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","----1----0----1-----0--0--------------------","6","116","2","1110020020"
"497","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch3(NODE0) | ~transfer_epoch5(NODE2) | ep_epoch2(NODE1) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","12","----1----0-----------11-----------------1---","9","412","2","1100201030"
"498","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","8","----1----0-----------11----0----------------","6","114","5","1100210020"
"499","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch5(NODE2) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","12","----1----00----------1------------------1---","9","416","3","1200101030"
"500","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch5(NODE2) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","12","----1----0-----------1-0----------------1---","9","411","4","1100111030"
"501","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","8","----1----00----------1-----0----------------","6","120","16","1200110020"
"502","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","8","----1----0-----------1-0---0----------------","6","113","7","1100120020"
"503","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch2(NODE2) | locked_epoch2(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","----1----0----------0-1-----------------1---","9","411","4","1100111030"
"504","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","8","----1----0----------0-1----0----------------","6","113","7","1100120020"
"505","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | NODE0 = NODE1","8","----1-----0-00---------1--------------------","6","127","3","1300100020"
"506","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | held(NODE1) | NODE0 = NODE1","8","----1-----0-0--0-------1--------------------","6","123","2","1201100020"
"507","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | locked_epoch6(NODE1) | NODE0 = NODE1","8","----1-----0-0----------1-----0--------------","6","120","16","1200110020"
"508","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch5(NODE1) | held(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","8","----1----------0-----------1--------------00","6","111","5","1001100220"
"509","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch2(NODE2) | ep_epoch3(NODE2) | locked_epoch2(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","----1----00---------0-------------------1---","9","415","3","1200011030"
"510","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch2(NODE2) | locked_epoch2(NODE0) | locked_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","----1----0----------0--0----------------1---","9","410","2","1100021030"
"511","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","8","----1----00---------0------0----------------","6","119","8","1200020020"
"512","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","8","----1----0----------0--0---0----------------","6","112","3","1100030020"
"513","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","8","----1-----0-00--------0---------------------","6","126","7","1300010020"
"514","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | held(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","8","----1-----0-0--0------0---------------------","6","122","2","1201010020"
"515","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | locked_epoch3(NODE0) | locked_epoch6(NODE1) | NODE0 = NODE1","8","----1-----0-0---------0------0--------------","6","119","8","1200020020"
"516","forall NODE1,NODE0. ~ep_epoch4(NODE0) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","8","----1---------0------------0------------00--","6","110","6","1001010220"
"517","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~held(NODE0) | ~locked_epoch3(NODE1) | ~locked_epoch4(NODE0) | ep_epoch3(NODE1) | NODE0 = NODE1","8","-----1----0---1--------11-------------------","6","118","2","1110200020"
"518","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~held(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","8","-----1----00--1--------1--------------------","6","125","3","1210100020"
"519","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~held(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","-----1----0---1--------1-0------------------","6","117","4","1110110020"
"520","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~held(NODE0) | ~locked_epoch4(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","8","-----1----0---1-------0-1-------------------","6","117","4","1110110020"
"521","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~held(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","8","-----1----00--1-------0---------------------","6","124","6","1210010020"
"522","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~held(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","8","-----1----0---1-------0--0------------------","6","116","2","1110020020"
"523","forall NODE1,NODE2,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch3(NODE1) | ~locked_epoch4(NODE0) | ~transfer_epoch6(NODE2) | ep_epoch3(NODE1) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","12","-----1----0------------11-----------------1-","9","412","2","1100201030"
"524","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch3(NODE1) | ~locked_epoch4(NODE0) | ep_epoch3(NODE1) | ep_epoch6(NODE1) | NODE0 = NODE1","8","-----1----0--0---------11-------------------","6","121","3","1200200020"
"525","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch3(NODE1) | ~locked_epoch4(NODE0) | ep_epoch3(NODE1) | held(NODE1) | NODE0 = NODE1","8","-----1----0----0-------11-------------------","6","0","243","1101200020"
"526","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch3(NODE1) | ~locked_epoch4(NODE0) | ep_epoch3(NODE1) | locked_epoch6(NODE1) | NODE0 = NODE1","8","-----1----0------------11----0--------------","6","114","5","1100210020"
"527","forall NODE1,NODE2,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch3(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","12","-----1----00-----------1------------------1-","9","416","3","1200101030"
"528","forall NODE1,NODE2,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch3(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","12","-----1----0------------1-0----------------1-","9","411","4","1100111030"
"529","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE1) | NODE0 = NODE1","8","-----1----00-0---------1--------------------","6","127","3","1300100020"
