"Orbit","SQI","qcost","Bit String","# literals","Group","Group Size","Sig"
"151","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","8","0-000----------0----------","6","38","2","0400010020"
"152","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","8","0-0-0---0------0----------","6","37","2","0301010020"
"153","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","8","0-0-0----------00---------","6","36","2","0300020020"
"154","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","8","-000-0---------0----------","6","38","2","0400010020"
"155","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","8","-00--0--0------0----------","6","37","2","0301010020"
"156","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","8","-00--0---------00---------","6","36","2","0300020020"
"157","forall NODE1,NODE0. ~ep_epoch0(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","1--------0------------0000","7","0","54","1001000420"
"158","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","-1----000-------------00--","7","0","54","1201000220"
"159","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","-1----0-00------------00--","7","0","54","1102000220"
"160","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","-1----0-0--------0----00--","7","0","54","1101010220"
"161","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0)","4","000-000-------------------","3","15","4","0600000001"
"162","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0)","4","00-000-0------------------","3","15","4","0600000001"
"163","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | held(NODE1) | NODE0 = NODE1","9","00-000---0----------------","7","47","3","0501000020"
"164","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","00-000-----------0--------","7","46","3","0500010020"
"165","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0)","4","00--00--00----------------","3","14","3","0402000001"
"166","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","00--00--0--------0--------","7","45","3","0401010020"
"167","exists NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | locked_epoch3(NODE0)","4","00--00----------00--------","3","13","3","0400020001"
"168","exists NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0)","4","0-000-00------------------","3","15","4","0600000001"
"169","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE1) | NODE0 = NODE1","9","0-000-0--0----------------","7","47","3","0501000020"
"170","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","0-000-0----------0--------","7","46","3","0500010020"
"171","exists NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | held(NODE0)","4","0-0-0-0-00----------------","3","14","3","0402000001"
"172","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","0-0-0-0-0--------0--------","7","45","3","0401010020"
"173","exists NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0)","4","0-0-0-0---------00--------","3","13","3","0400020001"
"174","exists NODE0. ep_epoch0(NODE0) | held(NODE0) | transfer_epoch3(NODE0)","4","0---0---00--------------00","3","12","3","0202000201"
"175","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","00-----00---------------00","7","0","54","0301000220"
"176","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","00------00--------------00","7","0","54","0202000220"
"177","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","00------0--------0------00","7","44","3","0201010220"
"178","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","0-0-----0------0------00--","7","44","3","0201010220"
"179","forall NODE1,NODE0. ep_epoch0(NODE0) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","0-------0-----00------00--","7","43","2","0101020220"
"180","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0)","4","-000-000------------------","3","15","4","0600000001"
"181","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | NODE0 = NODE1","9","-000-00--0----------------","7","47","3","0501000020"
"182","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","9","-000-00----------0--------","7","46","3","0500010020"
"183","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE0)","4","-00--00-00----------------","3","14","3","0402000001"
"184","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-00--00-0--------0--------","7","45","3","0401010020"
"185","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0)","4","-00--00---------00--------","3","13","3","0400020001"
"186","exists NODE0. ep_epoch1(NODE0) | held(NODE0) | transfer_epoch3(NODE0)","4","-0---0--00--------------00","3","12","3","0202000201"
"187","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","-0----0--0----0-------00--","7","44","3","0201010220"
"188","forall NODE1,NODE0. ep_epoch1(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","-0-------0----00------00--","7","43","2","0101020220"
"189","exists NODE0. ep_epoch2(NODE0) | held(NODE0) | transfer_epoch2(NODE0)","4","--0---0-00------------00--","3","12","3","0202000201"
"190","forall NODE1,NODE0. ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","--0-----00-----0------00--","7","0","54","0102010220"
"191","exists NODE0. held(NODE0) | locked_epoch2(NODE0) | transfer_epoch2(NODE0)","4","--------00----00------00--","3","0","54","0002020201"
"192","exists NODE0. held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch3(NODE0)","4","--------00------------0000","3","0","54","0002000401"
"193","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","0-000----0--------------00","8","50","4","0401000220"
"194","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","0-0-0----0------0-------00","8","49","8","0301010220"
"195","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","0--00----0----0---------00","8","49","8","0301010220"
"196","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","0---0---0------0-0------00","8","48","4","0201020220"
"197","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","0-0---000-------------00--","8","50","4","0401000220"
"198","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","0-0---0-0--------0----00--","8","49","8","0301010220"
"199","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","0-----000-----0-------00--","8","49","8","0301010220"
"200","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","0-----0-0-----0--0----00--","8","48","4","0201020220"
"201","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","-000-0---0--------------00","8","50","4","0401000220"
"202","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","-00--0---0------0-------00","8","49","8","0301010220"
"203","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","-0-0-0---0----0---------00","8","49","8","0301010220"
"204","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","10","-0---0--0------0-0------00","8","48","4","0201020220"
"205","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","-000--0--0------------00--","8","50","4","0401000220"
"206","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","-00---0--0------0-----00--","8","49","8","0301010220"
"207","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","-000-----0-----0------00--","8","49","8","0301010220"
"208","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","10","-00------0-----00-----00--","8","48","4","0201020220"
"209","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","0-----000-------------0000","9","55","2","0301000420"
"210","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","0-----0-0--------0----0000","9","54","4","0201010420"
"211","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","0------00------0------0000","9","54","4","0201010420"
"212","forall NODE1,NODE0. ep_epoch0(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","0-------0------0-0----0000","9","53","2","0101020420"
"213","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","-000-----0------------0000","9","55","2","0301000420"
"214","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","-00------0------0-----0000","9","54","4","0201010420"
"215","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","-0-0-----0----0-------0000","9","54","4","0201010420"
"216","forall NODE1,NODE0. ep_epoch1(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","11","-0-------0----0-0-----0000","9","53","2","0101020420"
