"Orbit","SQI","qcost","Bit String","# literals","Group","Group Size","Sig"
"154","forall NODE1,NODE0,NODE2. ~ep_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch2(NODE2) | locked_epoch2(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","---1---0--------0-------------1-","8","0","101","1100011030"
"155","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","---1---0-0------0---------------","5","53","5","1200010020"
"156","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","---1---0---0----0---------------","5","0","101","1101010020"
"157","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","7","---1---0--------0----0----------","5","50","2","1100020020"
"158","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | NODE0 = NODE1","7","----1--0---------11-------------","5","0","101","1100200020"
"159","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","7","----1--00--------1--------------","5","54","2","1200100020"
"160","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","----1--0---------1-0------------","5","51","5","1100110020"
"161","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","----1--0--------0-1-------------","5","51","5","1100110020"
"162","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","----1--00-------0---------------","5","53","5","1200010020"
"163","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","7","----1--0--------0--0------------","5","50","2","1100020020"
"164","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | NODE0 = NODE1","7","-------0--1------11-------------","5","0","101","0110200020"
"165","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","7","-------00-1------1--------------","5","48","3","0210100020"
"166","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | NODE0 = NODE1","7","----0--0--1------1--------------","5","48","3","0210100020"
"167","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","-------0--1------1-0------------","5","45","6","0110110020"
"168","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","7","-------0--1------1--0-----------","5","45","6","0110110020"
"169","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | NODE0 = NODE1","7","---00-----1------1--------------","5","48","3","0210100020"
"170","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE1) | ep_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","7","---0------1------1--0-----------","5","45","6","0110110020"
"171","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","7","--------0-1------10-------------","5","45","6","0110110020"
"172","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE1) | ep_epoch4(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","7","----0-----1------10-------------","5","45","6","0110110020"
"173","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","7","----------1------100------------","5","41","2","0010120020"
"174","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","7","----------1------10-0-----------","5","41","2","0010120020"
"175","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","-------0--1-----0-1-------------","5","45","6","0110110020"
"176","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","7","-----0----1-----00--------------","5","44","2","0110020020"
"177","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","7","-0--------1-----00--------------","5","44","2","0110020020"
"178","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE1) | ~locked_epoch4(NODE1) | ep_epoch2(NODE0) | NODE0 = NODE1","7","--0-------------1--1-1----------","5","0","101","0100300020"
"179","forall NODE1,NODE0,NODE2. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE1) | ~transfer_epoch4(NODE2) | ep_epoch2(NODE0) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","11","--0-------------1--1----------1-","8","0","101","0100201030"
"180","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | NODE0 = NODE1","7","--0-----0-------1--1------------","5","47","3","0200200020"
"181","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | NODE0 = NODE1","7","--0-0-----------1--1------------","5","47","3","0200200020"
"182","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE1) | ep_epoch2(NODE0) | held(NODE0) | NODE0 = NODE1","7","--0-------0-----1--1------------","5","0","101","0101200020"
"183","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE1) | ep_epoch2(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","7","--0-------------1--10-----------","5","43","3","0100210020"
"184","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch4(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | NODE0 = NODE1","7","--00------------1----1----------","5","47","3","0200200020"
"185","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch4(NODE1) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","7","--0-------------1-0--1----------","5","43","3","0100210020"
"186","forall NODE1,NODE0,NODE2. ~locked_epoch2(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","11","-----00---------1-----------1---","8","0","101","0200101030"
"187","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0)","6","--00------------1-------------1-","4","0","101","0200101020"
"188","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch2(NODE0) | locked_epoch3(NODE0)","6","--0-------------1-0-----------1-","4","0","101","0100111020"
"189","forall NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0)","5","--000-----------1---------------","4","0","101","0300100010"
"190","forall NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0)","5","--00------0-----1---------------","4","0","101","0201100010"
"191","forall NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0)","5","--00------------1---0-----------","4","16","2","0200110010"
"192","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","7","--0-----0-------1-0-------------","5","46","4","0200110020"
"193","forall NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | locked_epoch3(NODE0)","5","--0-0-----------1-0-------------","4","16","2","0200110010"
"194","forall NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch3(NODE0)","5","--0-------0-----1-0-------------","4","0","101","0101110010"
"195","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","7","--0-------------1-00------------","5","42","3","0100120020"
"196","forall NODE0. ~locked_epoch2(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0)","5","--0-------------1-0-0-----------","4","0","101","0100120010"
"197","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","-------0--------0-1-1-----------","5","43","3","0100210020"
"198","forall NODE1,NODE0,NODE2. ~locked_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch2(NODE2) | locked_epoch2(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","-------0--------0-1-----------1-","8","0","101","0100111030"
"199","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","7","---0---0--------0-1-------------","5","46","4","0200110020"
"200","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","-------0-0------0-1-------------","5","46","4","0200110020"
"201","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","-------0---0----0-1-------------","5","0","101","0101110020"
"202","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","7","-------0--------0-1--0----------","5","42","3","0100120020"
"203","forall NODE1,NODE0. ~locked_epoch4(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","-------00-------0---1-----------","5","46","4","0200110020"
"204","forall NODE1,NODE0. ~locked_epoch4(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","7","-------0--------0--01-----------","5","42","3","0100120020"
"205","forall NODE1,NODE0. ~transfer_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1)","6","000-------------------------1---","4","0","101","0300001020"
"206","forall NODE1,NODE0. ~transfer_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1)","6","00--------------0-----------1---","4","0","101","0200011020"
"207","forall NODE1,NODE0,NODE2. ~transfer_epoch4(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE0 ~= NODE2 | NODE0 = NODE1))","11","--00-------------0------------1-","8","0","101","0200011030"
"208","forall NODE1,NODE0,NODE2. ~transfer_epoch4(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE2) | locked_epoch3(NODE1) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE0 ~= NODE2 | NODE0 = NODE1))","11","--0--------------00-----------1-","8","0","101","0100021030"
"209","exists NODE0. ep_epoch0(NODE0) | locked_epoch2(NODE0)","3","0----0----------00--------------","2","6","2","0200020001"
"210","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","7","00--------------00--------------","5","0","101","0200020020"
"211","exists NODE0. ep_epoch1(NODE0) | locked_epoch2(NODE0)","3","-0----0---------00--------------","2","6","2","0200020001"
"212","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch1(NODE1) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","8","1-----1----0--------------00----","6","81","6","2001000220"
"213","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch2(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","8","1------1---0----------------00--","6","81","6","2001000220"
"214","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch3(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","8","1-------1--0------------------00","6","81","6","2001000220"
"215","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch3(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","8","1----------0-------1----------00","6","72","3","1001100220"
"216","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","8","1-----0000----------------------","6","80","5","1400000020"
"217","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | NODE0 = NODE1","8","1-----000--0--------------------","6","78","4","1301000020"
"218","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","1-----000------------0----------","6","76","7","1300010020"
"219","forall NODE1,NODE0. ~ep_epoch0(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","8","1----------0-----0--------00----","6","71","4","1001010220"
"220","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~ep_epoch2(NODE1) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","8","-1-----1---0----------------00--","6","81","6","2001000220"
"221","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~ep_epoch3(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","8","-1------1--0------------------00","6","81","6","2001000220"
"222","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~held(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","8","-1-----000-1--------------------","6","79","2","1310000020"
"223","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~held(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","-1-----00--1---------0----------","6","75","2","1210010020"
"224","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch3(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","8","-1---------0-------1----------00","6","72","3","1001100220"
"225","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","8","-1---0-000----------------------","6","80","5","1400000020"
"226","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | NODE0 = NODE1","8","-1---0-00--0--------------------","6","78","4","1301000020"
"227","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","-1---0-00------------0----------","6","76","7","1300010020"
"228","forall NODE1,NODE0. ~ep_epoch1(NODE0) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","8","-1--------0------0--------00----","6","71","4","1001010220"
"229","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~ep_epoch3(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","8","--1-----1--0------------------00","6","81","6","2001000220"
"230","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~locked_epoch3(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","8","--1--------0-------1----------00","6","72","3","1001100220"
"231","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","8","--1--00-00----------------------","6","80","5","1400000020"
"232","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | NODE0 = NODE1","8","--1--00-0--0--------------------","6","78","4","1301000020"
"233","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","--1--00-0------------0----------","6","76","7","1300010020"
"234","forall NODE1,NODE0. ~ep_epoch2(NODE0) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","8","--1-------0--------0--------00--","6","71","4","1001010220"
"235","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | NODE0 = NODE1","8","---1-00---1-----1---------------","6","0","101","1210100020"
"236","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | NODE0 = NODE1","8","---1-000--1---------------------","6","79","2","1310000020"
"237","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","8","---1-00---1------0--------------","6","75","2","1210010020"
"238","forall NODE1,NODE0,NODE2. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","---1-00---------1-------------1-","9","0","101","1200101030"
"239","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","8","---1-00--0------1---------------","6","77","3","1300100020"
"240","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | NODE0 = NODE1","8","---1-00----0----1---------------","6","0","101","1201100020"
"241","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","---1-00---------1----0----------","6","74","3","1200110020"
"242","forall NODE1,NODE0,NODE2. ~ep_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch2(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","12","---1-000----------------------1-","9","0","101","1300001030"
"243","forall NODE1,NODE0,NODE2. ~ep_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | locked_epoch2(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","---1-00----------0------------1-","9","0","101","1200011030"
"244","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","8","---1-000-0----------------------","6","80","5","1400000020"
"245","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | NODE0 = NODE1","8","---1-000---0--------------------","6","78","4","1301000020"
"246","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","---1-000-------------0----------","6","76","7","1300010020"
"247","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","8","---1-00--0-------0--------------","6","76","7","1300010020"
"248","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","8","---1-00----0-----0--------------","6","0","101","1201010020"
"249","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","---1-00----------0---0----------","6","73","2","1200020020"
"250","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","8","---1-----00-------------------00","6","0","101","1101000220"
"251","forall NODE1,NODE0. ~ep_epoch3(NODE0) | held(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","8","---1------00------------------00","6","0","101","1002000220"
"252","forall NODE1,NODE0. ~ep_epoch3(NODE0) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","8","---1------0----------0--------00","6","71","4","1001010220"
"253","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | NODE0 = NODE1","8","----100---------1-1-------------","6","0","101","1200200020"
"254","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","8","----100-0-------1---------------","6","77","3","1300100020"
"255","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","----100---------1--0------------","6","74","3","1200110020"
"256","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | NODE0 = NODE1","8","----1000----------1-------------","6","77","3","1300100020"
"257","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","8","----100----------01-------------","6","74","3","1200110020"
"258","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","8","----10000-----------------------","6","80","5","1400000020"
"259","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","----1000-----------0------------","6","76","7","1300010020"
"260","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","8","----100-0--------0--------------","6","76","7","1300010020"
"261","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","----100----------0-0------------","6","73","2","1200020020"
"262","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | NODE0 = NODE1","8","-----00---1-----1-1-------------","6","0","101","0210200020"
"263","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","8","-----00-0-1-----1---------------","6","67","3","0310100020"
"264","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | NODE0 = NODE1","8","----000---1-----1---------------","6","67","3","0310100020"
"265","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----00---1-----1--0------------","6","61","3","0210110020"
"266","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----00---1-----1---0-----------","6","61","3","0210110020"
"267","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | NODE0 = NODE1","8","-----000--1-------1-------------","6","67","3","0310100020"
"268","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","8","-----00---1------01-------------","6","61","3","0210110020"
"269","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","8","-----0000-1---------------------","6","70","4","0410000020"
"270","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | NODE0 = NODE1","8","----0000--1---------------------","6","70","4","0410000020"
"271","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----000--1--------0------------","6","66","16","0310010020"
"272","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----000--1---------0-----------","6","66","16","0310010020"
