"Orbit","SQI","qcost","Bit String","# literals","Group","Group Size","Sig"
"593","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","--1---00-00--------------0------------","7","156","11","1400010020"
"594","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","--1------0--0----------0--------00----","7","142","7","1101010220"
"595","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","---1--00--00------1-------------------","7","157","6","1400100020"
"596","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE1) | NODE0 = NODE1","9","---1--00--0--0----1-------------------","7","153","3","1301100020"
"597","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","---1--00--0-------1------0------------","7","150","11","1300110020"
"598","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","9","---1----0----0-----1----------------00","7","143","7","1101100220"
"599","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","---1--000-00--------------------------","7","160","6","1500000020"
"600","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE1) | NODE0 = NODE1","9","---1--000-0--0------------------------","7","158","5","1401000020"
"601","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","---1--000-0--------------0------------","7","156","11","1400010020"
"602","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","---1--00--00-------0------------------","7","156","11","1400010020"
"603","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","---1--00--0--0-----0------------------","7","152","3","1301010020"
"604","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","---1--00--0--------0-----0------------","7","149","7","1300020020"
"605","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","9","---1----0----0----0-----------------00","7","142","7","1101010220"
"606","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","---1------000---------------------00--","7","0","157","1201000220"
"607","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","---1------0-00--------------------00--","7","0","157","1102000220"
"608","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","---1------0-0------------0--------00--","7","142","7","1101010220"
"609","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | NODE0 = NODE1","9","----1-00----1-----1-1-----------------","7","0","157","1210200020"
"610","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","9","----1-00-0--1-----1-------------------","7","155","2","1310100020"
"611","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","----1-00----1-----1--0----------------","7","148","2","1210110020"
"612","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | NODE0 = NODE1","9","----1-000---1-------1-----------------","7","155","2","1310100020"
"613","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","----1-00----1------01-----------------","7","148","2","1210110020"
"614","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","9","----1-0000--1-------------------------","7","159","2","1410000020"
"615","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","----1-000---1--------0----------------","7","154","3","1310010020"
"616","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","----1-00-0--1------0------------------","7","154","3","1310010020"
"617","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","----1-00----1------0-0----------------","7","0","157","1210020020"
"618","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-00----------1-1---------------1-","10","0","157","1200201030"
"619","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","----1-00---0------1-1-----------------","7","151","4","1300200020"
"620","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | NODE0 = NODE1","9","----1-00-----0----1-1-----------------","7","0","157","1201200020"
"621","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","----1-00----------1-1----0------------","7","146","4","1200210020"
"622","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-00-0--------1-----------------1-","10","286","2","1300101030"
"623","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | locked_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-00----------1--0--------------1-","10","284","2","1200111030"
"624","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","----1-00-0-0------1-------------------","7","157","6","1400100020"
"625","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | NODE0 = NODE1","9","----1-00-0---0----1-------------------","7","153","3","1301100020"
"626","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","----1-00-0--------1------0------------","7","150","11","1300110020"
"627","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","----1-00---0------1--0----------------","7","150","11","1300110020"
"628","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","----1-00-----0----1--0----------------","7","147","2","1201110020"
"629","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","----1-00----------1--0---0------------","7","145","5","1200120020"
"630","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch2(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-000-----------1---------------1-","10","286","2","1300101030"
"631","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | locked_epoch2(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-00-----------01---------------1-","10","284","2","1200111030"
"632","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","----1-000--0--------1-----------------","7","157","6","1400100020"
"633","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | NODE0 = NODE1","9","----1-000----0------1-----------------","7","153","3","1301100020"
"634","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","----1-000-----------1----0------------","7","150","11","1300110020"
"635","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","----1-00---0-------01-----------------","7","150","11","1300110020"
"636","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","----1-00-----0-----01-----------------","7","147","2","1201110020"
"637","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","----1-00-----------01----0------------","7","145","5","1200120020"
"638","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch2(NODE2) | ep_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-0000--------------------------1-","10","0","157","1400001030"
"639","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch2(NODE2) | locked_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-000------------0--------------1-","10","285","2","1300011030"
"640","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ep_epoch3(NODE2) | locked_epoch2(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-00-0---------0----------------1-","10","285","2","1300011030"
"641","forall NODE1,NODE2,NODE0. ~ep_epoch4(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | locked_epoch2(NODE2) | locked_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","13","----1-00-----------0-0--------------1-","10","0","157","1200021030"
"642","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","----1-0000-0--------------------------","7","160","6","1500000020"
"643","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | NODE0 = NODE1","9","----1-0000---0------------------------","7","158","5","1401000020"
"644","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","----1-0000---------------0------------","7","156","11","1400010020"
"645","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch5(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","----1-000--0---------0----------------","7","156","11","1400010020"
"646","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","----1-000----0-------0----------------","7","152","3","1301010020"
"647","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","----1-000------------0---0------------","7","149","7","1300020020"
"648","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","----1-00-0-0-------0------------------","7","156","11","1400010020"
"649","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","----1-00-0---0-----0------------------","7","152","3","1301010020"
"650","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","----1-00-0---------0-----0------------","7","149","7","1300020020"
"651","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","----1-00---0-------0-0----------------","7","149","7","1300020020"
"652","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","----1-00-----0-----0-0----------------","7","0","157","1201020020"
"653","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","----1-00-----------0-0---0------------","7","144","2","1200030020"
"654","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | NODE0 = NODE1","9","-----100----------1-1-1---------------","7","0","157","1200300020"
"655","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","9","-----100--0-------1-1-----------------","7","151","4","1300200020"
"656","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-----100----------1-1--0--------------","7","146","4","1200210020"
"657","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","9","-----100-0--------1---1---------------","7","151","4","1300200020"
"658","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-----100----------1--01---------------","7","146","4","1200210020"
"659","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","9","-----100-00-------1-------------------","7","157","6","1400100020"
"660","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-----100-0--------1----0--------------","7","150","11","1300110020"
"661","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-----100--0-------1--0----------------","7","150","11","1300110020"
"662","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-----100----------1--0-0--------------","7","145","5","1200120020"
"663","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | NODE0 = NODE1","9","-----1000-----------1-1---------------","7","151","4","1300200020"
"664","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","-----100-----------01-1---------------","7","146","4","1200210020"
"665","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","9","-----1000-0---------1-----------------","7","157","6","1400100020"
"666","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-----1000-----------1--0--------------","7","150","11","1300110020"
"667","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","-----100--0--------01-----------------","7","150","11","1300110020"
"668","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-----100-----------01--0--------------","7","145","5","1200120020"
"669","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","9","-----10000------------1---------------","7","157","6","1400100020"
"670","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-----1000------------01---------------","7","150","11","1300110020"
"671","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","-----100-0---------0--1---------------","7","150","11","1300110020"
"672","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-----100-----------0-01---------------","7","145","5","1200120020"
"673","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","9","-----100000---------------------------","7","160","6","1500000020"
"674","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-----10000-------------0--------------","7","156","11","1400010020"
"675","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-----1000-0----------0----------------","7","156","11","1400010020"
"676","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-----1000------------0-0--------------","7","149","7","1300020020"
"677","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","9","-----100-00--------0------------------","7","156","11","1400010020"
"678","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-----100-0---------0---0--------------","7","149","7","1300020020"
"679","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-----100--0--------0-0----------------","7","149","7","1300020020"
"680","forall NODE1,NODE0. ~ep_epoch5(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-----100-----------0-0-0--------------","7","144","2","1200030020"
"681","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | NODE0 = NODE1","9","------00----1-----1-1-1---------------","7","0","157","0210300020"
"682","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","9","------00--0-1-----1-1-----------------","7","132","4","0310200020"
"683","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | NODE0 = NODE1","9","-----000----1-----1-1-----------------","7","132","4","0310200020"
"684","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","------00----1-----1-1--0--------------","7","123","4","0210210020"
"685","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","9","------00----1-----1-1---0-------------","7","123","4","0210210020"
"686","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","9","------00-0--1-----1---1---------------","7","132","4","0310200020"
"687","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","------00----1-----1--01---------------","7","123","4","0210210020"
"688","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","9","------00-00-1-----1-------------------","7","138","6","0410100020"
