"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Type","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"250","3","forall NODE0,NODE2,NODE1. ~ep_epoch2(NODE0) | ~transfer_epoch6(NODE1) | locked_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","10","--1--------------------0------------------1-","7","43","F","30","1000011030","1000011030","e1l0t1","--1-----------","--","-------0------","------------1-","1","0","0","0","0","1","1","0","3","0"
"251","3","forall NODE0,NODE2,NODE1. ~ep_epoch2(NODE0) | ~transfer_epoch6(NODE1) | locked_epoch4(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","10","--1----------------------0----------------1-","7","43","F","30","1000011030","1000011030","e1l0t1","--1-----------","--","---------0----","------------1-","1","0","0","0","0","1","1","0","3","0"
"252","3","forall NODE0,NODE2,NODE1. ~ep_epoch2(NODE0) | ~transfer_epoch6(NODE1) | locked_epoch5(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","10","--1------------------------0--------------1-","7","43","F","30","1000011030","1000011030","e1l0t1","--1-----------","--","-----------0--","------------1-","1","0","0","0","0","1","1","0","3","0"
"253","2","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~ep_epoch4(NODE1) | ~held(NODE0) | NODE0 = NODE1","6","---1-------1--1-----------------------------","4","6","F","11","1010000020","1010000020","e1h1","---1-------1--","1-","--------------","--------------","2","0","1","0","0","0","0","0","2","0"
"254","2","forall NODE0,NODE2,NODE1. ~ep_epoch3(NODE0) | ~ep_epoch4(NODE1) | ~transfer_epoch6(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","---1-------1------------------------------1-","7","40","F","20","1000001030","1000001030","e1t1","---1-------1--","--","--------------","------------1-","2","0","0","0","0","0","1","0","3","0"
"255","2","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~ep_epoch5(NODE1) | ~held(NODE0) | NODE0 = NODE1","6","---1--------1-1-----------------------------","4","6","F","11","1010000020","1010000020","e1h1","---1--------1-","1-","--------------","--------------","2","0","1","0","0","0","0","0","2","0"
"256","2","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~ep_epoch5(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","6","---1--------1------------0------------------","4","41","F","40","1000010020","1000010020","e1l0","---1--------1-","--","---------0----","--------------","2","0","0","0","0","1","0","0","2","0"
"257","2","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~ep_epoch6(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","6","---1---------1-----------0------------------","4","41","F","40","1000010020","1000010020","e1l0","---1---------1","--","---------0----","--------------","2","0","0","0","0","1","0","0","2","0"
"258","2","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~ep_epoch6(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","6","---1---------1-------------0----------------","4","41","F","40","1000010020","1000010020","e1l0","---1---------1","--","-----------0--","--------------","2","0","0","0","0","1","0","0","2","0"
"259","3","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~held(NODE0) | ~locked_epoch4(NODE1) | NODE0 = NODE1","6","---1----------1----------1------------------","4","44","F","10","1010100020","1010100020","e1h1l1","---1----------","1-","---------1----","--------------","1","0","1","0","1","0","0","0","2","0"
"260","3","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~held(NODE0) | ~locked_epoch5(NODE1) | NODE0 = NODE1","6","---1----------1------------1----------------","4","44","F","10","1010100020","1010100020","e1h1l1","---1----------","1-","-----------1--","--------------","1","0","1","0","1","0","0","0","2","0"
"261","3","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~held(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","6","---1-----------1---------0------------------","4","21","F","5","1010010020","1010010020","e1h1l0","---1----------","-1","---------0----","--------------","1","0","1","0","0","1","0","0","2","0"
"262","3","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~locked_epoch5(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","6","---1---------------------0-1----------------","4","42","F","30","1000110020","1000110020","e1l1l0","---1----------","--","---------0-1--","--------------","1","0","0","0","1","1","0","0","2","0"
"263","3","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~locked_epoch6(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","6","---1---------------------0---1--------------","4","42","F","30","1000110020","1000110020","e1l1l0","---1----------","--","---------0---1","--------------","1","0","0","0","1","1","0","0","2","0"
"264","3","forall NODE0,NODE1. ~ep_epoch3(NODE0) | ~locked_epoch6(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","6","---1-----------------------0-1--------------","4","42","F","30","1000110020","1000110020","e1l1l0","---1----------","--","-----------0-1","--------------","1","0","0","0","1","1","0","0","2","0"
"265","3","forall NODE0,NODE2,NODE1. ~ep_epoch3(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch4(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","---1-------0----------------------------1---","7","16","F","20","1100001030","1100001030","e1e0t1","---1-------0--","--","--------------","----------1---","1","1","0","0","0","0","1","0","3","0"
"266","3","forall NODE0,NODE2,NODE1. ~ep_epoch3(NODE0) | ~transfer_epoch5(NODE1) | locked_epoch4(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","---1---------------------0--------------1---","7","43","F","30","1000011030","1000011030","e1l0t1","---1----------","--","---------0----","----------1---","1","0","0","0","0","1","1","0","3","0"
"267","3","forall NODE0,NODE2,NODE1. ~ep_epoch3(NODE0) | ~transfer_epoch6(NODE1) | ep_epoch5(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","---1--------0-----------------------------1-","7","16","F","20","1100001030","1100001030","e1e0t1","---1--------0-","--","--------------","------------1-","1","1","0","0","0","0","1","0","3","0"
"268","3","forall NODE0,NODE2,NODE1. ~ep_epoch3(NODE0) | ~transfer_epoch6(NODE1) | locked_epoch4(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","---1---------------------0----------------1-","7","43","F","30","1000011030","1000011030","e1l0t1","---1----------","--","---------0----","------------1-","1","0","0","0","0","1","1","0","3","0"
"269","3","forall NODE0,NODE2,NODE1. ~ep_epoch3(NODE0) | ~transfer_epoch6(NODE1) | locked_epoch5(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","---1-----------------------0--------------1-","7","43","F","30","1000011030","1000011030","e1l0t1","---1----------","--","-----------0--","------------1-","1","0","0","0","0","1","1","0","3","0"
"270","2","forall NODE0,NODE1. ~ep_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","---1----------------00----------------------","4","41","F","40","1000010020","1000010020","e1l0","---1----------","--","----00--------","--------------","1","0","0","0","0","2","0","0","2","0"
"271","2","forall NODE0,NODE1. ~ep_epoch4(NODE0) | ~ep_epoch5(NODE1) | ~held(NODE0) | NODE0 = NODE1","6","----1-------1-1-----------------------------","4","6","F","11","1010000020","1010000020","e1h1","----1-------1-","1-","--------------","--------------","2","0","1","0","0","0","0","0","2","0"
"272","2","forall NODE0,NODE1. ~ep_epoch4(NODE0) | ~ep_epoch6(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","6","----1--------1-------------0----------------","4","41","F","40","1000010020","1000010020","e1l0","----1--------1","--","-----------0--","--------------","2","0","0","0","0","1","0","0","2","0"
"273","3","forall NODE0,NODE1. ~ep_epoch4(NODE0) | ~held(NODE0) | ~locked_epoch5(NODE1) | NODE0 = NODE1","6","----1---------1------------1----------------","4","44","F","10","1010100020","1010100020","e1h1l1","----1---------","1-","-----------1--","--------------","1","0","1","0","1","0","0","0","2","0"
"274","3","forall NODE0,NODE1. ~ep_epoch4(NODE0) | ~held(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","6","----1----------1-----------0----------------","4","21","F","5","1010010020","1010010020","e1h1l0","----1---------","-1","-----------0--","--------------","1","0","1","0","0","1","0","0","2","0"
"275","3","forall NODE0,NODE1. ~ep_epoch4(NODE0) | ~locked_epoch6(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","6","----1----------------------0-1--------------","4","42","F","30","1000110020","1000110020","e1l1l0","----1---------","--","-----------0-1","--------------","1","0","0","0","1","1","0","0","2","0"
"276","3","forall NODE0,NODE2,NODE1. ~ep_epoch4(NODE0) | ~transfer_epoch6(NODE1) | ep_epoch5(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","10","----1-------0-----------------------------1-","7","16","F","20","1100001030","1100001030","e1e0t1","----1-------0-","--","--------------","------------1-","1","1","0","0","0","0","1","0","3","0"
"277","3","forall NODE0,NODE2,NODE1. ~ep_epoch4(NODE0) | ~transfer_epoch6(NODE1) | locked_epoch5(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","10","----1----------------------0--------------1-","7","43","F","30","1000011030","1000011030","e1l0t1","----1---------","--","-----------0--","------------1-","1","0","0","0","0","1","1","0","3","0"
"278","2","forall NODE0,NODE1. ~ep_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","----1---------------00----------------------","4","41","F","40","1000010020","1000010020","e1l0","----1---------","--","----00--------","--------------","1","0","0","0","0","2","0","0","2","0"
"279","2","forall NODE0,NODE1. ~ep_epoch4(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","6","----1-----------------00--------------------","4","41","F","40","1000010020","1000010020","e1l0","----1---------","--","------00------","--------------","1","0","0","0","0","2","0","0","2","0"
"280","3","forall NODE0,NODE1. ~ep_epoch5(NODE0) | ~held(NODE1) | ep_epoch6(NODE1) | NODE0 = NODE1","6","-----1-------0-1----------------------------","4","20","F","10","1110000020","1110000020","e1e0h1","-----1-------0","-1","--------------","--------------","1","1","1","0","0","0","0","0","2","0"
"281","3","forall NODE0,NODE1. ~ep_epoch5(NODE0) | ~held(NODE1) | locked_epoch6(NODE1) | NODE0 = NODE1","6","-----1---------1-------------0--------------","4","21","F","5","1010010020","1010010020","e1h1l0","-----1--------","-1","-------------0","--------------","1","0","1","0","0","1","0","0","2","0"
"282","2","forall NODE0,NODE1. ~ep_epoch5(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","-----1--------------00----------------------","4","41","F","40","1000010020","1000010020","e1l0","-----1--------","--","----00--------","--------------","1","0","0","0","0","2","0","0","2","0"
"283","2","forall NODE0,NODE1. ~ep_epoch5(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","6","-----1----------------00--------------------","4","41","F","40","1000010020","1000010020","e1l0","-----1--------","--","------00------","--------------","1","0","0","0","0","2","0","0","2","0"
"284","2","forall NODE0,NODE1. ~ep_epoch5(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","6","-----1------------------00------------------","4","41","F","40","1000010020","1000010020","e1l0","-----1--------","--","--------00----","--------------","1","0","0","0","0","2","0","0","2","0"
"285","3","forall NODE0,NODE1. ~ep_epoch6(NODE0) | ~locked_epoch5(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","6","------1-----0--------------1----------------","4","45","F","52","1100100020","1100100020","e1e0l1","------1-----0-","--","-----------1--","--------------","1","1","0","0","1","0","0","0","2","0"
"286","3","forall NODE0,NODE1. ~ep_epoch6(NODE0) | ep_epoch5(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","6","------1-----0-------------0-----------------","4","19","F","104","1100010020","1100010020","e1e0l0","------1-----0-","--","----------0---","--------------","1","1","0","0","0","1","0","0","2","0"
"287","2","forall NODE0,NODE1. ~ep_epoch6(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","------1-------------00----------------------","4","41","F","40","1000010020","1000010020","e1l0","------1-------","--","----00--------","--------------","1","0","0","0","0","2","0","0","2","0"
"288","2","forall NODE0,NODE1. ~ep_epoch6(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","6","------1---------------00--------------------","4","41","F","40","1000010020","1000010020","e1l0","------1-------","--","------00------","--------------","1","0","0","0","0","2","0","0","2","0"
"289","2","forall NODE0,NODE1. ~ep_epoch6(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","6","------1-----------------00------------------","4","41","F","40","1000010020","1000010020","e1l0","------1-------","--","--------00----","--------------","1","0","0","0","0","2","0","0","2","0"
"290","2","forall NODE0,NODE1. ~ep_epoch6(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","6","------1-------------------00----------------","4","41","F","40","1000010020","1000010020","e1l0","------1-------","--","----------00--","--------------","1","0","0","0","0","2","0","0","2","0"
"291","3","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch5(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","6","------------0-1------------1----------------","4","46","F","56","0110100020","0110100020","e0h1l1","------------0-","1-","-----------1--","--------------","0","1","1","0","1","0","0","0","2","0"
"292","3","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch5(NODE1) | ep_epoch6(NODE0) | NODE0 = NODE1","6","------0-------1------------1----------------","4","46","F","56","0110100020","0110100020","e0h1l1","------0-------","1-","-----------1--","--------------","0","1","1","0","1","0","0","0","2","0"
"293","3","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch5(NODE1) | locked_epoch6(NODE0) | NODE0 = NODE1","6","--------------1------------10---------------","4","47","F","10","0010110020","0010110020","h1l1l0","--------------","1-","-----------10-","--------------","0","0","1","0","1","1","0","0","2","0"
"294","3","forall NODE0,NODE1. ~locked_epoch2(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch2(NODE0)","5","--0-----------------1---------------1-------","3","48","F","10","0100101020","0100101020","e0l1t1","--0-----------","--","----1---------","------1-------","0","1","0","0","1","0","1","0","2","0"
"295","3","forall NODE0,NODE1. ~locked_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch3(NODE0)","5","---0------------------1---------------1-----","3","48","F","10","0100101020","0100101020","e0l1t1","---0----------","--","------1-------","--------1-----","0","1","0","0","1","0","1","0","2","0"
"296","2","forall NODE0,NODE1. ~locked_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","--------------------001---------------------","4","52","F","10","0000110020","0000110020","l1l0","--------------","--","----001-------","--------------","0","0","0","0","1","2","0","0","2","0"
"297","3","forall NODE0,NODE1. ~locked_epoch4(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch4(NODE0)","5","----0-------------------1---------------1---","3","48","F","10","0100101020","0100101020","e0l1t1","----0---------","--","--------1-----","----------1---","0","1","0","0","1","0","1","0","2","0"
"298","2","forall NODE0,NODE1. ~locked_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","--------------------00--1-------------------","4","52","F","10","0000110020","0000110020","l1l0","--------------","--","----00--1-----","--------------","0","0","0","0","1","2","0","0","2","0"
"299","2","forall NODE0,NODE1. ~locked_epoch4(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","6","----------------------001-------------------","4","52","F","10","0000110020","0000110020","l1l0","--------------","--","------001-----","--------------","0","0","0","0","1","2","0","0","2","0"
"300","2","forall NODE0,NODE1. ~locked_epoch5(NODE0) | ~locked_epoch6(NODE1) | ep_epoch5(NODE0) | NODE0 = NODE1","6","-----0--------------------1--1--------------","4","26","F","99","0100100020","0100100020","e0l1","-----0--------","--","----------1--1","--------------","0","1","0","0","2","0","0","0","2","0"
"301","3","forall NODE0,NODE1. ~locked_epoch5(NODE0) | ~transfer_epoch6(NODE1) | ep_epoch5(NODE0)","5","-----0--------------------1---------------1-","3","48","F","10","0100101020","0100101020","e0l1t1","-----0--------","--","----------1---","------------1-","0","1","0","0","1","0","1","0","2","0"
"302","2","forall NODE0. ~locked_epoch5(NODE0) | ep_epoch5(NODE0) | ep_epoch6(NODE0)","4","-----00-------------------1-----------------","3","14","F","5","0100100010","0100100010","e0l1","-----00-------","--","----------1---","--------------","0","2","0","0","1","0","0","0","1","0"
"303","3","forall NODE0. ~locked_epoch5(NODE0) | ep_epoch5(NODE0) | held(NODE0)","4","-----0--------0-----------1-----------------","3","49","F","4","0101100010","0101100010","e0h0l1","-----0--------","0-","----------1---","--------------","0","1","0","1","1","0","0","0","1","0"
"304","3","forall NODE0. ~locked_epoch5(NODE0) | ep_epoch5(NODE0) | locked_epoch6(NODE0)","4","-----0--------------------1-0---------------","3","50","F","26","0100110010","0100110010","e0l1l0","-----0--------","--","----------1-0-","--------------","0","1","0","0","1","1","0","0","1","0"
"305","2","forall NODE0,NODE1. ~locked_epoch5(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","--------------------00----1-----------------","4","52","F","10","0000110020","0000110020","l1l0","--------------","--","----00----1---","--------------","0","0","0","0","1","2","0","0","2","0"
"306","2","forall NODE0,NODE1. ~locked_epoch5(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","6","----------------------00--1-----------------","4","52","F","10","0000110020","0000110020","l1l0","--------------","--","------00--1---","--------------","0","0","0","0","1","2","0","0","2","0"
"307","2","forall NODE0,NODE1. ~locked_epoch5(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","6","------------------------001-----------------","4","52","F","10","0000110020","0000110020","l1l0","--------------","--","--------001---","--------------","0","0","0","0","1","2","0","0","2","0"
"308","3","forall NODE0,NODE1. ~locked_epoch6(NODE0) | ep_epoch5(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","6","------------0-------------0-1---------------","4","51","F","642","0100110020","0100110020","e0l1l0","------------0-","--","----------0-1-","--------------","0","1","0","0","1","1","0","0","2","0"
"309","2","forall NODE0,NODE1. ~locked_epoch6(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","--------------------00------1---------------","4","52","F","10","0000110020","0000110020","l1l0","--------------","--","----00------1-","--------------","0","0","0","0","1","2","0","0","2","0"
"310","2","forall NODE0,NODE1. ~locked_epoch6(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","6","----------------------00----1---------------","4","52","F","10","0000110020","0000110020","l1l0","--------------","--","------00----1-","--------------","0","0","0","0","1","2","0","0","2","0"
"311","2","forall NODE0,NODE1. ~locked_epoch6(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","6","------------------------00--1---------------","4","52","F","10","0000110020","0000110020","l1l0","--------------","--","--------00--1-","--------------","0","0","0","0","1","2","0","0","2","0"
"312","2","forall NODE0,NODE1. ~locked_epoch6(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","6","--------------------------001---------------","4","52","F","10","0000110020","0000110020","l1l0","--------------","--","----------001-","--------------","0","0","0","0","1","2","0","0","2","0"
"313","2","forall NODE0,NODE1. ~transfer_epoch2(NODE0) | ep_epoch0(NODE0) | ep_epoch0(NODE1) | NODE0 = NODE1","6","0------0--------------------------1---------","4","27","F","15","0100001020","0100001020","e0t1","0------0------","--","--------------","----1---------","0","2","0","0","0","0","1","0","2","0"
"314","2","forall NODE0,NODE1. ~transfer_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1)","5","00--------------------------------1---------","3","27","F","15","0100001020","0100001020","e0t1","00------------","--","--------------","----1---------","0","2","0","0","0","0","1","0","2","0"
"315","2","forall NODE0,NODE1. ~transfer_epoch2(NODE0) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | NODE0 = NODE1","6","-0------0-------------------------1---------","4","27","F","15","0100001020","0100001020","e0t1","-0------0-----","--","--------------","----1---------","0","2","0","0","0","0","1","0","2","0"
"316","2","forall NODE0,NODE1. ~transfer_epoch3(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | NODE0 = NODE1","6","--0------0--------------------------1-------","4","27","F","15","0100001020","0100001020","e0t1","--0------0----","--","--------------","------1-------","0","2","0","0","0","0","1","0","2","0"
"317","3","forall NODE0,NODE2,NODE1. ~transfer_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE0 ~= NODE2 | NODE0 = NODE1))","10","--0------------------0--------------1-------","7","53","F","39","0100011030","0100011030","e0l0t1","--0-----------","--","-----0--------","------1-------","0","1","0","0","0","1","1","0","3","0"
"318","2","forall NODE0,NODE1. ~transfer_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","--------------------00--------------1-------","4","54","F","10","0000011020","0000011020","l0t1","--------------","--","----00--------","------1-------","0","0","0","0","0","2","1","0","2","0"
"319","2","forall NODE0,NODE1. ~transfer_epoch4(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | NODE0 = NODE1","6","---0------0---------------------------1-----","4","27","F","15","0100001020","0100001020","e0t1","---0------0---","--","--------------","--------1-----","0","2","0","0","0","0","1","0","2","0"
"320","3","forall NODE0,NODE2,NODE1. ~transfer_epoch4(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE0 ~= NODE2 | NODE0 = NODE1))","10","---0-------------------0--------------1-----","7","53","F","39","0100011030","0100011030","e0l0t1","---0----------","--","-------0------","--------1-----","0","1","0","0","0","1","1","0","3","0"
"321","2","forall NODE0,NODE1. ~transfer_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","--------------------00----------------1-----","4","54","F","10","0000011020","0000011020","l0t1","--------------","--","----00--------","--------1-----","0","0","0","0","0","2","1","0","2","0"
"322","2","forall NODE0,NODE1. ~transfer_epoch4(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","6","----------------------00--------------1-----","4","54","F","10","0000011020","0000011020","l0t1","--------------","--","------00------","--------1-----","0","0","0","0","0","2","1","0","2","0"
"323","2","forall NODE0,NODE1. ~transfer_epoch5(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | NODE0 = NODE1","6","----0------0----------------------------1---","4","27","F","15","0100001020","0100001020","e0t1","----0------0--","--","--------------","----------1---","0","2","0","0","0","0","1","0","2","0"
"324","3","forall NODE0,NODE2,NODE1. ~transfer_epoch5(NODE0) | ep_epoch4(NODE1) | locked_epoch4(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","10","----0--------------------0--------------1---","7","53","F","39","0100011030","0100011030","e0l0t1","----0---------","--","---------0----","----------1---","0","1","0","0","0","1","1","0","3","0"
"325","2","forall NODE0,NODE1. ~transfer_epoch5(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","--------------------00------------------1---","4","54","F","10","0000011020","0000011020","l0t1","--------------","--","----00--------","----------1---","0","0","0","0","0","2","1","0","2","0"
"326","2","forall NODE0,NODE1. ~transfer_epoch5(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","6","----------------------00----------------1---","4","54","F","10","0000011020","0000011020","l0t1","--------------","--","------00------","----------1---","0","0","0","0","0","2","1","0","2","0"
"327","2","forall NODE0,NODE1. ~transfer_epoch5(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","6","------------------------00--------------1---","4","54","F","10","0000011020","0000011020","l0t1","--------------","--","--------00----","----------1---","0","0","0","0","0","2","1","0","2","0"
"328","2","forall NODE0,NODE1. ~transfer_epoch6(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | NODE0 = NODE1","6","-----0------0-----------------------------1-","4","27","F","15","0100001020","0100001020","e0t1","-----0------0-","--","--------------","------------1-","0","2","0","0","0","0","1","0","2","0"
"329","3","forall NODE0,NODE2,NODE1. ~transfer_epoch6(NODE0) | ep_epoch5(NODE1) | locked_epoch5(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","10","-----0---------------------0--------------1-","7","53","F","39","0100011030","0100011030","e0l0t1","-----0--------","--","-----------0--","------------1-","0","1","0","0","0","1","1","0","3","0"
"330","2","forall NODE0,NODE1. ~transfer_epoch6(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","--------------------00--------------------1-","4","54","F","10","0000011020","0000011020","l0t1","--------------","--","----00--------","------------1-","0","0","0","0","0","2","1","0","2","0"
"331","2","forall NODE0,NODE1. ~transfer_epoch6(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","6","----------------------00------------------1-","4","54","F","10","0000011020","0000011020","l0t1","--------------","--","------00------","------------1-","0","0","0","0","0","2","1","0","2","0"
"332","2","forall NODE0,NODE1. ~transfer_epoch6(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","6","------------------------00----------------1-","4","54","F","10","0000011020","0000011020","l0t1","--------------","--","--------00----","------------1-","0","0","0","0","0","2","1","0","2","0"
"333","2","forall NODE0,NODE1. ~transfer_epoch6(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","6","--------------------------00--------------1-","4","54","F","10","0000011020","0000011020","l0t1","--------------","--","----------00--","------------1-","0","0","0","0","0","2","1","0","2","0"
"334","4","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","1--------0-----------1-0--------------------","5","65","F","208","1100110020","1100110020","e1e0l1l0","1--------0----","--","-----1-0------","--------------","1","1","0","0","1","1","0","0","2","0"
"335","4","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","7","1---------0------------1-0------------------","5","65","F","208","1100110020","1100110020","e1e0l1l0","1---------0---","--","-------1-0----","--------------","1","1","0","0","1","1","0","0","2","0"
"336","4","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ~locked_epoch4(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","7","1----------0-------------1-0----------------","5","65","F","208","1100110020","1100110020","e1e0l1l0","1----------0--","--","---------1-0--","--------------","1","1","0","0","1","1","0","0","2","0"
"337","3","forall NODE0,NODE1. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","1-------00-------------0--------------------","5","19","F","104","1100010020","1100010020","e1e0l0","1-------00----","--","-------0------","--------------","1","2","0","0","0","1","0","0","2","0"
