"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Type","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"526","4","forall NODE2,NODE1,NODE0. ~locked_epoch3(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch2(NODE2) | ep_epoch4(NODE2) | locked_epoch2(NODE0) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","12","--------0-0-------0-1---------------1-","9","74","F","27","0100111030","0100111030","e0l1l0t1","--------0-0-","--","----0-1-----","----------1-","0","2","0","0","1","1","1","0","3","0"
"527","4","forall NODE2,NODE1,NODE0. ~locked_epoch3(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch2(NODE2) | locked_epoch2(NODE0) | locked_epoch4(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","12","--------0---------0-1--0------------1-","9","74","F","27","0100111030","0100111030","e0l1l0t1","--------0---","--","----0-1--0--","----------1-","0","1","0","0","1","2","1","0","3","0"
"528","3","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","8","----0---0---------0-1--0--------------","6","51","F","149","0100110020","0100110020","e0l1l0","----0---0---","--","----0-1--0--","------------","0","2","0","0","1","2","0","0","2","0"
"529","3","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","8","--------0-00------0-1-----------------","6","51","F","149","0100110020","0100110020","e0l1l0","--------0-00","--","----0-1-----","------------","0","3","0","0","1","1","0","0","2","0"
"530","4","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","8","--------0-0--0----0-1-----------------","6","75","F","28","0101110020","0101110020","e0h0l1l0","--------0-0-","-0","----0-1-----","------------","0","2","0","1","1","1","0","0","2","0"
"531","3","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","8","--------0-0-------0-1----0------------","6","51","F","149","0100110020","0100110020","e0l1l0","--------0-0-","--","----0-1----0","------------","0","2","0","0","1","2","0","0","2","0"
"532","3","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | ep_epoch5(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","8","--------0--0------0-1--0--------------","6","51","F","149","0100110020","0100110020","e0l1l0","--------0--0","--","----0-1--0--","------------","0","2","0","0","1","2","0","0","2","0"
"533","4","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","8","--------0----0----0-1--0--------------","6","75","F","28","0101110020","0101110020","e0h0l1l0","--------0---","-0","----0-1--0--","------------","0","1","0","1","1","2","0","0","2","0"
"534","3","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","8","--------0---------0-1-00--------------","6","51","F","149","0100110020","0100110020","e0l1l0","--------0---","--","----0-1-00--","------------","0","1","0","0","1","3","0","0","2","0"
"535","3","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","8","--------0---------0-1--0-0------------","6","51","F","149","0100110020","0100110020","e0l1l0","--------0---","--","----0-1--0-0","------------","0","1","0","0","1","3","0","0","2","0"
"536","3","forall NODE1,NODE0. ~locked_epoch4(NODE0) | ~locked_epoch5(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","8","--------00--------0---1-1-------------","6","51","F","149","0100110020","0100110020","e0l1l0","--------00--","--","----0---1-1-","------------","0","2","0","0","2","1","0","0","2","0"
"537","3","forall NODE1,NODE0. ~locked_epoch4(NODE0) | ~locked_epoch5(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","--------0---------0--01-1-------------","6","51","F","149","0100110020","0100110020","e0l1l0","--------0---","--","----0--01-1-","------------","0","1","0","0","2","2","0","0","2","0"
"538","4","forall NODE2,NODE1,NODE0. ~locked_epoch4(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch2(NODE2) | ep_epoch3(NODE2) | locked_epoch2(NODE0) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","12","--------00--------0---1-------------1-","9","74","F","27","0100111030","0100111030","e0l1l0t1","--------00--","--","----0---1---","----------1-","0","2","0","0","1","1","1","0","3","0"
"539","4","forall NODE2,NODE1,NODE0. ~locked_epoch4(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch2(NODE2) | locked_epoch2(NODE0) | locked_epoch3(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","12","--------0---------0--01-------------1-","9","74","F","27","0100111030","0100111030","e0l1l0t1","--------0---","--","----0--01---","----------1-","0","1","0","0","1","2","1","0","3","0"
"540","3","forall NODE1,NODE0. ~locked_epoch4(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","8","----0---00--------0---1---------------","6","51","F","149","0100110020","0100110020","e0l1l0","----0---00--","--","----0---1---","------------","0","3","0","0","1","1","0","0","2","0"
"541","3","forall NODE1,NODE0. ~locked_epoch4(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","8","--------00-0------0---1---------------","6","51","F","149","0100110020","0100110020","e0l1l0","--------00-0","--","----0---1---","------------","0","3","0","0","1","1","0","0","2","0"
"542","4","forall NODE1,NODE0. ~locked_epoch4(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","8","--------00---0----0---1---------------","6","75","F","28","0101110020","0101110020","e0h0l1l0","--------00--","-0","----0---1---","------------","0","2","0","1","1","1","0","0","2","0"
"543","3","forall NODE1,NODE0. ~locked_epoch4(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","8","--------00--------0---1--0------------","6","51","F","149","0100110020","0100110020","e0l1l0","--------00--","--","----0---1--0","------------","0","2","0","0","1","2","0","0","2","0"
"544","3","forall NODE1,NODE0. ~locked_epoch4(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","----0---0---------0--01---------------","6","51","F","149","0100110020","0100110020","e0l1l0","----0---0---","--","----0--01---","------------","0","2","0","0","1","2","0","0","2","0"
"545","3","forall NODE1,NODE0. ~locked_epoch4(NODE0) | ep_epoch2(NODE1) | ep_epoch5(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","--------0--0------0--01---------------","6","51","F","149","0100110020","0100110020","e0l1l0","--------0--0","--","----0--01---","------------","0","2","0","0","1","2","0","0","2","0"
"546","4","forall NODE1,NODE0. ~locked_epoch4(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","--------0----0----0--01---------------","6","75","F","28","0101110020","0101110020","e0h0l1l0","--------0---","-0","----0--01---","------------","0","1","0","1","1","2","0","0","2","0"
"547","3","forall NODE1,NODE0. ~locked_epoch4(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","8","--------0---------0--01--0------------","6","51","F","149","0100110020","0100110020","e0l1l0","--------0---","--","----0--01--0","------------","0","1","0","0","1","3","0","0","2","0"
"548","4","forall NODE1,NODE0. ~locked_epoch4(NODE0) | ep_epoch5(NODE1) | held(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","8","-----------00---------1-------------00","6","61","F","32","0101100120","0101100120","e0h0l1t0","-----------0","0-","--------1---","----------00","0","1","0","1","1","0","0","2","2","0"
"549","3","forall NODE1,NODE0. ~locked_epoch4(NODE0) | held(NODE0) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","8","------------00--------1-------------00","6","62","F","3","0001100120","0001100120","h0l1t0","------------","00","--------1---","----------00","0","0","0","2","1","0","0","2","2","0"
"550","4","forall NODE1,NODE0. ~locked_epoch4(NODE0) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","8","------------0---------1--0----------00","6","63","F","7","0001110120","0001110120","h0l1l0t0","------------","0-","--------1--0","----------00","0","0","0","1","1","1","0","2","2","0"
"551","3","forall NODE1,NODE0. ~locked_epoch5(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","8","--------000-------0-----1-------------","6","51","F","149","0100110020","0100110020","e0l1l0","--------000-","--","----0-----1-","------------","0","3","0","0","1","1","0","0","2","0"
"552","3","forall NODE1,NODE0. ~locked_epoch5(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","8","--------00--------0----01-------------","6","51","F","149","0100110020","0100110020","e0l1l0","--------00--","--","----0----01-","------------","0","2","0","0","1","2","0","0","2","0"
"553","3","forall NODE1,NODE0. ~locked_epoch5(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","--------0-0-------0--0--1-------------","6","51","F","149","0100110020","0100110020","e0l1l0","--------0-0-","--","----0--0--1-","------------","0","2","0","0","1","2","0","0","2","0"
"554","3","forall NODE1,NODE0. ~locked_epoch5(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","--------0---------0--0-01-------------","6","51","F","149","0100110020","0100110020","e0l1l0","--------0---","--","----0--0-01-","------------","0","1","0","0","1","3","0","0","2","0"
"555","2","forall NODE1,NODE0. ~transfer_epoch3(NODE0) | ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | NODE0 = NODE1","8","00----00------------------------1-----","6","27","F","12","0100001020","0100001020","e0t1","00----00----","--","------------","------1-----","0","4","0","0","0","0","1","0","2","0"
"556","2","forall NODE1,NODE0. ~transfer_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1)","7","0000------------------------------1---","5","27","F","12","0100001020","0100001020","e0t1","0000--------","--","------------","--------1---","0","4","0","0","0","0","1","0","2","0"
"557","3","forall NODE1,NODE0. ~transfer_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1)","7","000-----------------0-------------1---","5","58","F","11","0100011020","0100011020","e0l0t1","000---------","--","------0-----","--------1---","0","3","0","0","0","1","1","0","2","0"
"558","3","forall NODE2,NODE1,NODE0. ~transfer_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE2) | locked_epoch2(NODE1) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE0 ~= NODE2 | NODE0 = NODE1))","12","00------0---------0---------------1---","9","53","F","15","0100011030","0100011030","e0l0t1","00------0---","--","----0-------","--------1---","0","3","0","0","0","1","1","0","3","0"
"559","3","forall NODE1,NODE0. ~transfer_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE1)","7","00-0--------------0---------------1---","5","58","F","11","0100011020","0100011020","e0l0t1","00-0--------","--","----0-------","--------1---","0","3","0","0","0","1","1","0","2","0"
"560","3","forall NODE1,NODE0. ~transfer_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE1)","7","00----------------0-0-------------1---","5","58","F","11","0100011020","0100011020","e0l0t1","00----------","--","----0-0-----","--------1---","0","2","0","0","0","2","1","0","2","0"
"561","3","forall NODE2,NODE1,NODE0. ~transfer_epoch5(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","--000--------------0----------------1-","9","53","F","15","0100011030","0100011030","e0l0t1","--000-------","--","-----0------","----------1-","0","3","0","0","0","1","1","0","3","0"
"562","3","forall NODE2,NODE1,NODE0. ~transfer_epoch5(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE2) | locked_epoch4(NODE1) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","--00---------------0--0-------------1-","9","53","F","15","0100011030","0100011030","e0l0t1","--00--------","--","-----0--0---","----------1-","0","2","0","0","0","2","1","0","3","0"
"563","3","forall NODE2,NODE1,NODE0. ~transfer_epoch5(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE2) | locked_epoch2(NODE2) | locked_epoch3(NODE1) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","--0------0---------00---------------1-","9","53","F","15","0100011030","0100011030","e0l0t1","--0------0--","--","-----00-----","----------1-","0","2","0","0","0","2","1","0","3","0"
"564","3","forall NODE2,NODE1,NODE0. ~transfer_epoch5(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE2) | locked_epoch3(NODE1) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","--0-0--------------00---------------1-","9","53","F","15","0100011030","0100011030","e0l0t1","--0-0-------","--","-----00-----","----------1-","0","2","0","0","0","2","1","0","3","0"
"565","3","forall NODE2,NODE1,NODE0. ~transfer_epoch5(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE2) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","--0----------------00-0-------------1-","9","53","F","15","0100011030","0100011030","e0l0t1","--0---------","--","-----00-0---","----------1-","0","1","0","0","0","3","1","0","3","0"
"566","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","000-----------------00----------------","6","33","F","119","0100010020","0100010020","e0l0","000---------","--","------00----","------------","0","3","0","0","0","2","0","0","2","0"
"567","2","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","00----------------0-00----------------","6","33","F","119","0100010020","0100010020","e0l0","00----------","--","----0-00----","------------","0","2","0","0","0","3","0","0","2","0"
"568","5","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","1------------0-----1-0----------00----","7","77","F","7","1001110120","1001110120","e1h0l1l0t0","1-----------","-0","-----1-0----","------00----","1","0","0","1","1","1","0","2","2","0"
"569","5","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","9","1--------0---0-------1--------------00","7","76","F","20","1101100120","1101100120","e1e0h0l1t0","1--------0--","-0","-------1----","----------00","1","1","0","1","1","0","0","2","2","0"
"570","5","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","1---------0--0-------1------------00--","7","76","F","20","1101100120","1101100120","e1e0h0l1t0","1---------0-","-0","-------1----","--------00--","1","1","0","1","1","0","0","2","2","0"
"571","5","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","1------------0-------1-0----------00--","7","77","F","7","1001110120","1001110120","e1h0l1l0t0","1-----------","-0","-------1-0--","--------00--","1","0","0","1","1","1","0","2","2","0"
"572","2","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","1------00000--------------------------","7","17","F","6","1100000020","1100000020","e1e0","1------00000","--","------------","------------","1","5","0","0","0","0","0","0","2","0"
"573","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | NODE0 = NODE1","9","1------0000--0------------------------","7","18","F","5","1101000020","1101000020","e1e0h0","1------0000-","-0","------------","------------","1","4","0","1","0","0","0","0","2","0"
"574","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","1------0000--------------0------------","7","19","F","46","1100010020","1100010020","e1e0l0","1------0000-","--","-----------0","------------","1","4","0","0","0","1","0","0","2","0"
"575","5","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","1------0-----0-------0----------00----","7","64","F","23","1101010120","1101010120","e1e0h0l0t0","1------0----","-0","-------0----","------00----","1","1","0","1","0","1","0","2","2","0"
"576","5","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","1-------0----0-------0--------00------","7","64","F","23","1101010120","1101010120","e1e0h0l0t0","1-------0---","-0","-------0----","----00------","1","1","0","1","0","1","0","2","2","0"
"577","3","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~held(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","-1------0000-1------------------------","7","20","F","8","1110000020","1110000020","e1e0h1","-1------0000","-1","------------","------------","1","4","1","0","0","0","0","0","2","0"
"578","4","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~held(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","-1------000--1-----------0------------","7","55","F","14","1110010020","1110010020","e1e0h1l0","-1------000-","-1","-----------0","------------","1","3","1","0","0","1","0","0","2","0"
"579","5","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","-1-----------0-----1-0----------00----","7","77","F","7","1001110120","1001110120","e1h0l1l0t0","-1----------","-0","-----1-0----","------00----","1","0","0","1","1","1","0","2","2","0"
"580","5","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","9","-1-------0---0-------1--------------00","7","76","F","20","1101100120","1101100120","e1e0h0l1t0","-1-------0--","-0","-------1----","----------00","1","1","0","1","1","0","0","2","2","0"
"581","5","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","-1--------0--0-------1------------00--","7","76","F","20","1101100120","1101100120","e1e0h0l1t0","-1--------0-","-0","-------1----","--------00--","1","1","0","1","1","0","0","2","2","0"
"582","5","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","-1-----------0-------1-0----------00--","7","77","F","7","1001110120","1001110120","e1h0l1l0t0","-1----------","-0","-------1-0--","--------00--","1","0","0","1","1","1","0","2","2","0"
"583","2","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","-1----0-0000--------------------------","7","17","F","6","1100000020","1100000020","e1e0","-1----0-0000","--","------------","------------","1","5","0","0","0","0","0","0","2","0"
"584","3","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | NODE0 = NODE1","9","-1----0-000--0------------------------","7","18","F","5","1101000020","1101000020","e1e0h0","-1----0-000-","-0","------------","------------","1","4","0","1","0","0","0","0","2","0"
"585","3","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","-1----0-000--------------0------------","7","19","F","46","1100010020","1100010020","e1e0l0","-1----0-000-","--","-----------0","------------","1","4","0","0","0","1","0","0","2","0"
"586","5","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","-1----0------0-------0----------00----","7","64","F","23","1101010120","1101010120","e1e0h0l0t0","-1----0-----","-0","-------0----","------00----","1","1","0","1","0","1","0","2","2","0"
"587","5","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","9","-1------0---0--------0--------00------","7","64","F","23","1101010120","1101010120","e1e0h0l0t0","-1------0---","0-","-------0----","----00------","1","1","0","1","0","1","0","2","2","0"
"588","5","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | held(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","9","--1------0---0-------1--------------00","7","76","F","20","1101100120","1101100120","e1e0h0l1t0","--1------0--","-0","-------1----","----------00","1","1","0","1","1","0","0","2","2","0"
"589","5","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~locked_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","--1-------0--0-------1------------00--","7","76","F","20","1101100120","1101100120","e1e0h0l1t0","--1-------0-","-0","-------1----","--------00--","1","1","0","1","1","0","0","2","2","0"
"590","5","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~locked_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","9","--1----------0-------1-0----------00--","7","77","F","7","1001110120","1001110120","e1h0l1l0t0","--1---------","-0","-------1-0--","--------00--","1","0","0","1","1","1","0","2","2","0"
"591","2","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","--1---00-000--------------------------","7","17","F","6","1100000020","1100000020","e1e0","--1---00-000","--","------------","------------","1","5","0","0","0","0","0","0","2","0"
"592","3","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | NODE0 = NODE1","9","--1---00-00--0------------------------","7","18","F","5","1101000020","1101000020","e1e0h0","--1---00-00-","-0","------------","------------","1","4","0","1","0","0","0","0","2","0"
"593","3","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","--1---00-00--------------0------------","7","19","F","46","1100010020","1100010020","e1e0l0","--1---00-00-","--","-----------0","------------","1","4","0","0","0","1","0","0","2","0"
"594","5","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","9","--1------0--0----------0--------00----","7","64","F","23","1101010120","1101010120","e1e0h0l0t0","--1------0--","0-","---------0--","------00----","1","1","0","1","0","1","0","2","2","0"
"595","3","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | NODE0 = NODE1","9","---1--00--00------1-------------------","7","45","F","22","1100100020","1100100020","e1e0l1","---1--00--00","--","----1-------","------------","1","4","0","0","1","0","0","0","2","0"
"596","4","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE1) | NODE0 = NODE1","9","---1--00--0--0----1-------------------","7","68","F","8","1101100020","1101100020","e1e0h0l1","---1--00--0-","-0","----1-------","------------","1","3","0","1","1","0","0","0","2","0"
"597","4","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","9","---1--00--0-------1------0------------","7","65","F","49","1100110020","1100110020","e1e0l1l0","---1--00--0-","--","----1------0","------------","1","3","0","0","1","1","0","0","2","0"
