"Orbit","SQI","qcost","Bit String","# literals","Group","Group Size","Sig"
"1627","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","9","-0------000-1-----0-------------------","7","177","40","0410010020"
"1628","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","9","-0---0--00--1-----0-------------------","7","177","40","0410010020"
"1629","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-0------00--1-----0----0--------------","7","170","90","0310020020"
"1630","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","-0------00--1-----0-----0-------------","7","170","90","0310020020"
"1631","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","9","-0--00--0---1-----0-------------------","7","177","40","0410010020"
"1632","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","-0--0---0---1-----0-----0-------------","7","170","90","0310020020"
"1633","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-0------0-0-1-----0--0----------------","7","170","90","0310020020"
"1634","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","-0------0-0-1-----0---0---------------","7","170","90","0310020020"
"1635","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch5(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-0---0--0---1-----0--0----------------","7","170","90","0310020020"
"1636","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch5(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","-0---0--0---1-----0---0---------------","7","170","90","0310020020"
"1637","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-0------0---1-----0--0-0--------------","7","159","78","0210030020"
"1638","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","9","-0------0---1-----0--0--0-------------","7","159","78","0210030020"
"1639","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-0------0---1-----0---00--------------","7","159","78","0210030020"
"1640","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","-0------0---1-----0---0-0-------------","7","159","78","0210030020"
"1641","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch2(NODE0)","7","-0-000------1-----0-------------------","6","73","5","0410010010"
"1642","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch5(NODE0)","7","-0-00-------1-----0-----0-------------","6","69","10","0310020010"
"1643","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","-0-0------0-1-----0---0---------------","7","170","90","0310020020"
"1644","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE0)","7","-0-0-0------1-----0---0---------------","6","69","10","0310020010"
"1645","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-0-0--------1-----0---00--------------","7","159","78","0210030020"
"1646","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0)","7","-0-0--------1-----0---0-0-------------","6","61","10","0210030010"
"1647","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","9","-0-------00-1-----0-0-----------------","7","170","90","0310020020"
"1648","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","9","-0---0---0--1-----0-0-----------------","7","170","90","0310020020"
"1649","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-0-------0--1-----0-0--0--------------","7","159","78","0210030020"
"1650","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","-0-------0--1-----0-0---0-------------","7","159","78","0210030020"
"1651","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0)","7","-0--00------1-----0-0-----------------","6","69","10","0310020010"
"1652","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0)","7","-0--0-------1-----0-0---0-------------","6","61","10","0210030010"
"1653","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","-0--------0-1-----0-0-0---------------","7","159","78","0210030020"
"1654","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch5(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0)","7","-0---0------1-----0-0-0---------------","6","61","10","0210030010"
"1655","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-0----------1-----0-0-00--------------","7","144","24","0110040020"
"1656","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0)","7","-0----------1-----0-0-0-0-------------","6","51","5","0110040010"
"1657","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch1(NODE0) | NODE0 = NODE1","9","-------0000-1---0---------------------","7","177","40","0410010020"
"1658","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | NODE0 = NODE1","9","-----0-000--1---0---------------------","7","177","40","0410010020"
"1659","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-------000--1---0------0--------------","7","170","90","0310020020"
"1660","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","-------000--1---0-------0-------------","7","170","90","0310020020"
"1661","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | NODE0 = NODE1","9","----00-00---1---0---------------------","7","177","40","0410010020"
"1662","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | locked_epoch1(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","----0--00---1---0-------0-------------","7","170","90","0310020020"
"1663","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-------00-0-1---0----0----------------","7","170","90","0310020020"
"1664","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch1(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","-------00-0-1---0-----0---------------","7","170","90","0310020020"
"1665","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-----0-00---1---0----0----------------","7","170","90","0310020020"
"1666","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","-----0-00---1---0-----0---------------","7","170","90","0310020020"
"1667","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-------00---1---0----0-0--------------","7","159","78","0210030020"
"1668","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","9","-------00---1---0----0--0-------------","7","159","78","0210030020"
"1669","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch1(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-------00---1---0-----00--------------","7","159","78","0210030020"
"1670","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch1(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","-------00---1---0-----0-0-------------","7","159","78","0210030020"
"1671","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | NODE0 = NODE1","9","---000-0----1---0---------------------","7","177","40","0410010020"
"1672","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch1(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","---00--0----1---0-------0-------------","7","170","90","0310020020"
"1673","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | locked_epoch1(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","---0---0--0-1---0-----0---------------","7","170","90","0310020020"
"1674","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","---0-0-0----1---0-----0---------------","7","170","90","0310020020"
"1675","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | locked_epoch1(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","---0---0----1---0-----00--------------","7","159","78","0210030020"
"1676","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | locked_epoch1(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","---0---0----1---0-----0-0-------------","7","159","78","0210030020"
"1677","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","9","-------0-00-1---0--0------------------","7","170","90","0310020020"
"1678","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","9","-------0-00-1---0---0-----------------","7","170","90","0310020020"
"1679","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","9","-----0-0-0--1---0--0------------------","7","170","90","0310020020"
"1680","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","9","-----0-0-0--1---0---0-----------------","7","170","90","0310020020"
"1681","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-------0-0--1---0--0---0--------------","7","159","78","0210030020"
"1682","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","9","-------0-0--1---0--0----0-------------","7","159","78","0210030020"
"1683","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-------0-0--1---0---0--0--------------","7","159","78","0210030020"
"1684","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","-------0-0--1---0---0---0-------------","7","159","78","0210030020"
"1685","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","9","----00-0----1---0--0------------------","7","170","90","0310020020"
"1686","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","9","----00-0----1---0---0-----------------","7","170","90","0310020020"
"1687","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","9","----0--0----1---0--0----0-------------","7","159","78","0210030020"
"1688","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","----0--0----1---0---0---0-------------","7","159","78","0210030020"
"1689","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-------0--0-1---0--0-0----------------","7","159","78","0210030020"
"1690","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","9","-------0--0-1---0--0--0---------------","7","159","78","0210030020"
"1691","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","-------0--0-1---0---0-0---------------","7","159","78","0210030020"
"1692","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-----0-0----1---0--0-0----------------","7","159","78","0210030020"
"1693","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","9","-----0-0----1---0--0--0---------------","7","159","78","0210030020"
"1694","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","-----0-0----1---0---0-0---------------","7","159","78","0210030020"
"1695","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-------0----1---0--0-0-0--------------","7","144","24","0110040020"
"1696","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","9","-------0----1---0--0-0--0-------------","7","144","24","0110040020"
"1697","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-------0----1---0--0--00--------------","7","144","24","0110040020"
"1698","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","-------0----1---0--0--0-0-------------","7","144","24","0110040020"
"1699","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","-------0----1---0---0-00--------------","7","144","24","0110040020"
"1700","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","-------0----1---0---0-0-0-------------","7","144","24","0110040020"
"1701","forall NODE0. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch1(NODE0)","7","--0000------1---0---------------------","6","73","5","0410010010"
"1702","forall NODE0. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch1(NODE0) | locked_epoch5(NODE0)","7","--000-------1---0-------0-------------","6","69","10","0310020010"
"1703","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | locked_epoch1(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","--00------0-1---0-----0---------------","7","170","90","0310020020"
"1704","forall NODE0. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch4(NODE0)","7","--00-0------1---0-----0---------------","6","69","10","0310020010"
"1705","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch1(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","--00--------1---0-----00--------------","7","159","78","0210030020"
"1706","forall NODE0. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch1(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0)","7","--00--------1---0-----0-0-------------","6","61","10","0210030010"
"1707","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","9","--0------00-1---0---0-----------------","7","170","90","0310020020"
"1708","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","9","--0--0---0--1---0---0-----------------","7","170","90","0310020020"
"1709","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","--0------0--1---0---0--0--------------","7","159","78","0210030020"
"1710","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","--0------0--1---0---0---0-------------","7","159","78","0210030020"
"1711","forall NODE0. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE0)","7","--0-00------1---0---0-----------------","6","69","10","0310020010"
"1712","forall NODE0. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0)","7","--0-0-------1---0---0---0-------------","6","61","10","0210030010"
"1713","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","--0-------0-1---0---0-0---------------","7","159","78","0210030020"
"1714","forall NODE0. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0)","7","--0--0------1---0---0-0---------------","6","61","10","0210030010"
"1715","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","--0---------1---0---0-00--------------","7","144","24","0110040020"
"1716","forall NODE0. ~held(NODE0) | ep_epoch2(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0)","7","--0---------1---0---0-0-0-------------","6","51","5","0110040010"
"1717","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","9","--------000-1---0-0-------------------","7","170","90","0310020020"
"1718","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","9","-----0--00--1---0-0-------------------","7","170","90","0310020020"
"1719","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","--------00--1---0-0----0--------------","7","159","78","0210030020"
"1720","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","--------00--1---0-0-----0-------------","7","159","78","0210030020"
"1721","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","9","----00--0---1---0-0-------------------","7","170","90","0310020020"
"1722","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","9","----0---0---1---0-0-----0-------------","7","159","78","0210030020"
"1723","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","--------0-0-1---0-0--0----------------","7","159","78","0210030020"
"1724","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","--------0-0-1---0-0---0---------------","7","159","78","0210030020"
"1725","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","9","-----0--0---1---0-0--0----------------","7","159","78","0210030020"
"1726","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | ep_epoch5(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","9","-----0--0---1---0-0---0---------------","7","159","78","0210030020"
"1727","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","9","--------0---1---0-0--0-0--------------","7","144","24","0110040020"
"1728","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","9","--------0---1---0-0--0--0-------------","7","144","24","0110040020"
"1729","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","9","--------0---1---0-0---00--------------","7","144","24","0110040020"
