"Orbit","SQI","qcost","Bit String","# literals","Group","Group Size","Sig"
"149","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch1(NODE1) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","7","--0-----1----1--0---------","5","40","9","0110110020"
"150","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","------0-1----10-----------","5","40","9","0110110020"
"151","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch1(NODE1) | ep_epoch3(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","7","---0----1----10-----------","5","40","9","0110110020"
"152","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch1(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","7","--------1----100----------","5","32","2","0010120020"
"153","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch1(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","7","--------1----10-0---------","5","32","2","0010120020"
"154","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | NODE0 = NODE1","7","----00--1-----1-----------","5","47","6","0210100020"
"155","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | locked_epoch1(NODE1) | NODE0 = NODE1","7","----0---1----01-----------","5","40","9","0110110020"
"156","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | NODE0 = NODE1","7","-----0--1---0-1-----------","5","40","9","0110110020"
"157","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | NODE0 = NODE1","7","----000-1-----------------","5","50","3","0310000020"
"158","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | NODE0 = NODE1","7","---000--1-----------------","5","50","3","0310000020"
"159","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","7","----00--1------0----------","5","46","10","0210010020"
"160","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","7","----00--1-------0---------","5","46","10","0210010020"
"161","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | NODE0 = NODE1","7","--000---1-----------------","5","50","3","0310000020"
"162","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","7","--0-0---1-------0---------","5","46","10","0210010020"
"163","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch1(NODE1) | NODE0 = NODE1","7","----0-0-1----0------------","5","46","10","0210010020"
"164","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","----0-0-1-----0-----------","5","46","10","0210010020"
"165","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | locked_epoch1(NODE1) | NODE0 = NODE1","7","---00---1----0------------","5","46","10","0210010020"
"166","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","7","---00---1-----0-----------","5","46","10","0210010020"
"167","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | locked_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","7","----0---1----0-0----------","5","39","8","0110020020"
"168","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | locked_epoch1(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","7","----0---1----0--0---------","5","39","8","0110020020"
"169","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","7","----0---1-----00----------","5","39","8","0110020020"
"170","forall NODE1,NODE0. ~held(NODE0) | ep_epoch0(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","7","----0---1-----0-0---------","5","39","8","0110020020"
"171","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0)","5","-000----1-----------------","4","0","76","0310000010"
"172","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0)","5","-00-----1-------0---------","4","21","3","0210010010"
"173","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","-0----0-1-----0-----------","5","46","10","0210010020"
"174","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch2(NODE0)","5","-0-0----1-----0-----------","4","21","3","0210010010"
"175","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","7","-0------1-----00----------","5","39","8","0110020020"
"176","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0)","5","-0------1-----0-0---------","4","17","3","0110020010"
"177","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch1(NODE0) | NODE0 = NODE1","7","-----00-1---0-------------","5","46","10","0210010020"
"178","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | locked_epoch1(NODE0) | NODE0 = NODE1","7","---0-0--1---0-------------","5","46","10","0210010020"
"179","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","7","-----0--1---0--0----------","5","39","8","0110020020"
"180","forall NODE1,NODE0. ~held(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","7","-----0--1---0---0---------","5","39","8","0110020020"
"181","forall NODE0. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch1(NODE0)","5","--00----1---0-------------","4","21","3","0210010010"
"182","forall NODE0. ~held(NODE0) | ep_epoch2(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE0)","5","--0-----1---0---0---------","4","17","3","0110020010"
"183","forall NODE1,NODE0. ~held(NODE0) | ep_epoch2(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","7","------0-1---0-0-----------","5","39","8","0110020020"
"184","forall NODE0. ~held(NODE0) | ep_epoch3(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0)","5","---0----1---0-0-----------","4","17","3","0110020010"
"185","forall NODE1,NODE0. ~held(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","7","--------1---0-00----------","5","0","76","0010030020"
"186","forall NODE0. ~held(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0)","5","--------1---0-0-0---------","4","0","76","0010030010"
"187","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | NODE0 = NODE1","7","----0-------1-1-1---------","5","36","2","0100300020"
"188","forall NODE1,NODE0,NODE2. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch0(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","----0-------1-1---------1-","8","88","2","0100201030"
"189","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | NODE0 = NODE1","7","--0-0-------1-1-----------","5","44","7","0200200020"
"190","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","7","----0--0----1-1-----------","5","44","7","0200200020"
"191","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | held(NODE1) | NODE0 = NODE1","7","----0----0--1-1-----------","5","38","2","0101200020"
"192","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","----0-------1-1--0--------","5","35","6","0100210020"
"193","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch3(NODE1) | ep_epoch1(NODE0) | NODE0 = NODE1","7","-0----------1--1-1--------","5","36","2","0100300020"
"194","forall NODE1,NODE0,NODE2. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch3(NODE2) | ep_epoch1(NODE0) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","11","-0----------1--1--------1-","8","88","2","0100201030"
"195","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | NODE0 = NODE1","7","-0----0-----1--1----------","5","44","7","0200200020"
"196","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | NODE0 = NODE1","7","-0-0--------1--1----------","5","44","7","0200200020"
"197","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | held(NODE0) | NODE0 = NODE1","7","-0------0---1--1----------","5","38","2","0101200020"
"198","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","7","-0----------1--10---------","5","35","6","0100210020"
"199","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | NODE0 = NODE1","7","----0-0-----1---1---------","5","44","7","0200200020"
"200","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","7","----0-------1--01---------","5","35","6","0100210020"
"201","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch3(NODE1) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | NODE0 = NODE1","7","-00---------1----1--------","5","44","7","0200200020"
"202","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch3(NODE1) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","7","-0----------1-0--1--------","5","35","6","0100210020"
"203","forall NODE1,NODE0,NODE2. ~locked_epoch1(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","-0--0-------1-----------1-","8","92","3","0200101030"
"204","forall NODE1,NODE0,NODE2. ~locked_epoch1(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch0(NODE2) | ep_epoch2(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","----0-0-----1-----------1-","8","92","3","0200101030"
"205","forall NODE1,NODE0,NODE2. ~locked_epoch1(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch0(NODE2) | locked_epoch2(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","----0-------1--0--------1-","8","87","3","0100111030"
"206","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch1(NODE0) | ep_epoch2(NODE0)","6","-00---------1-----------1-","4","0","76","0200101020"
"207","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch1(NODE0) | locked_epoch2(NODE0)","6","-0----------1-0---------1-","4","0","76","0100111020"
"208","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","7","--0-0-------1--0----------","5","43","12","0200110020"
"209","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","7","----0-00----1-------------","5","49","4","0300100020"
"210","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | held(NODE1) | NODE0 = NODE1","7","----0-0--0--1-------------","5","45","2","0201100020"
"211","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","----0-0-----1----0--------","5","43","12","0200110020"
"212","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","7","----0--0----1--0----------","5","43","12","0200110020"
"213","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","7","----0----0--1--0----------","5","37","3","0101110020"
"214","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","7","----0-------1-00----------","5","34","7","0100120020"
"215","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ep_epoch0(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","----0-------1--0-0--------","5","34","7","0100120020"
"216","forall NODE0. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0)","5","-000--------1-------------","4","0","76","0300100010"
"217","forall NODE0. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE0)","5","-00-----0---1-------------","4","0","76","0201100010"
"218","forall NODE0. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0)","5","-00---------1---0---------","4","19","2","0200110010"
"219","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","-0----0-----1-0-----------","5","43","12","0200110020"
"220","forall NODE0. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch2(NODE0)","5","-0-0--------1-0-----------","4","19","2","0200110010"
"221","forall NODE0. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch2(NODE0)","5","-0------0---1-0-----------","4","0","76","0101110010"
"222","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","7","-0----------1-00----------","5","34","7","0100120020"
"223","forall NODE0. ~locked_epoch1(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0)","5","-0----------1-0-0---------","4","0","76","0100120010"
"224","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | NODE0 = NODE1","7","----00--------1-1---------","5","44","7","0200200020"
"225","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | locked_epoch1(NODE1) | NODE0 = NODE1","7","----0--------01-1---------","5","35","6","0100210020"
"226","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | NODE0 = NODE1","7","-----0------0-1-1---------","5","35","6","0100210020"
"227","forall NODE1,NODE0,NODE2. ~locked_epoch2(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","----00--------1---------1-","8","92","3","0200101030"
"228","forall NODE1,NODE0,NODE2. ~locked_epoch2(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch0(NODE2) | locked_epoch1(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","----0--------01---------1-","8","87","3","0100111030"
"229","forall NODE1,NODE0,NODE2. ~locked_epoch2(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch1(NODE2) | locked_epoch1(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","-----0------0-1---------1-","8","87","3","0100111030"
"230","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | NODE0 = NODE1","7","--0-00--------1-----------","5","49","4","0300100020"
"231","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","7","----00-0------1-----------","5","49","4","0300100020"
"232","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | held(NODE1) | NODE0 = NODE1","7","----00---0----1-----------","5","45","2","0201100020"
"233","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","----00--------1--0--------","5","43","12","0200110020"
"234","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch1(NODE1) | NODE0 = NODE1","7","--0-0--------01-----------","5","43","12","0200110020"
"235","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE1) | NODE0 = NODE1","7","----0--0-----01-----------","5","43","12","0200110020"
"236","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch1(NODE1) | NODE0 = NODE1","7","----0----0---01-----------","5","37","3","0101110020"
"237","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | locked_epoch1(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","----0--------01--0--------","5","34","7","0100120020"
"238","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | locked_epoch1(NODE0) | NODE0 = NODE1","7","--0--0------0-1-----------","5","43","12","0200110020"
"239","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | NODE0 = NODE1","7","-----0-0----0-1-----------","5","43","12","0200110020"
"240","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch1(NODE0) | NODE0 = NODE1","7","-----0---0--0-1-----------","5","37","3","0101110020"
"241","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","7","-----0------0-1--0--------","5","34","7","0100120020"
"242","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | NODE0 = NODE1","7","----000---------1---------","5","49","4","0300100020"
"243","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","7","----00---------01---------","5","43","12","0200110020"
"244","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch1(NODE1) | NODE0 = NODE1","7","----0-0------0--1---------","5","43","12","0200110020"
"245","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | locked_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","7","----0--------0-01---------","5","34","7","0100120020"
"246","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch1(NODE0) | NODE0 = NODE1","7","-----00-----0---1---------","5","43","12","0200110020"
"247","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","7","-----0------0--01---------","5","34","7","0100120020"
"248","forall NODE1,NODE0. ~transfer_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1)","6","000---------------------1-","4","0","76","0300001020"
"249","forall NODE1,NODE0. ~transfer_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1)","6","00------------0---------1-","4","26","2","0200011020"
"250","forall NODE1,NODE0,NODE2. ~transfer_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE2) | locked_epoch1(NODE1) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","0----0------0-----------1-","8","91","2","0200011030"
"251","forall NODE1,NODE0. ~transfer_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch1(NODE1)","6","0-0---------0-----------1-","4","26","2","0200011020"
"252","forall NODE1,NODE0. ~transfer_epoch3(NODE0) | ep_epoch0(NODE1) | locked_epoch1(NODE1) | locked_epoch2(NODE1)","6","0-----------0-0---------1-","4","0","76","0100021020"
"253","forall NODE1,NODE0,NODE2. ~transfer_epoch3(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch1(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE0 ~= NODE2 | NODE0 = NODE1))","11","-00----------0----------1-","8","91","2","0200011030"
"254","forall NODE1,NODE0,NODE2. ~transfer_epoch3(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE2) | locked_epoch2(NODE1) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE0 ~= NODE2 | NODE0 = NODE1))","11","-0-----------00---------1-","8","0","76","0100021030"
"255","exists NODE0. ep_epoch0(NODE0) | locked_epoch2(NODE0)","3","0---0---------00----------","2","5","2","0200020001"
"256","forall NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0)","5","0000----------------------","4","0","76","0400000010"
"257","forall NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE0)","5","000-----0-----------------","4","0","76","0301000010"
"258","forall NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0)","5","000-------------0---------","4","22","3","0300010010"
"259","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","00----0-------0-----------","5","48","2","0300010020"
"260","forall NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch2(NODE0)","5","00-0----------0-----------","4","22","3","0300010010"
"261","forall NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch2(NODE0)","5","00------0-----0-----------","4","20","2","0201010010"
"262","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","7","00------------00----------","5","42","5","0200020020"
"263","forall NODE0. ep_epoch0(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0)","5","00------------0-0---------","4","18","3","0200020010"
"264","forall NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch1(NODE0)","5","0-00--------0-------------","4","22","3","0300010010"
"265","forall NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch1(NODE0)","5","0-0-----0---0-------------","4","20","2","0201010010"
"266","forall NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE0)","5","0-0---------0---0---------","4","18","3","0200020010"
"267","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","7","0-----0-----0-0-----------","5","42","5","0200020020"
"268","forall NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0)","5","0--0--------0-0-----------","4","18","3","0200020010"
"269","forall NODE0. ep_epoch0(NODE0) | held(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0)","5","0-------0---0-0-----------","4","0","76","0101020010"
"270","forall NODE1,NODE0. ep_epoch0(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","7","0-----------0-00----------","5","33","3","0100030020"
"271","forall NODE0. ep_epoch0(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0)","5","0-----------0-0-0---------","4","0","76","0100030010"
"272","exists NODE0. ep_epoch1(NODE0) | locked_epoch2(NODE0)","3","-0---0--------00----------","2","5","2","0200020001"
"273","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch1(NODE1) | NODE0 = NODE1","7","-000---------0------------","5","48","2","0300010020"
"274","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch1(NODE1) | NODE0 = NODE1","7","-00-----0----0------------","5","0","76","0201010020"
"275","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch1(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","7","-00----------0--0---------","5","42","5","0200020020"
"276","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch1(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","-0----0------00-----------","5","42","5","0200020020"
"277","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch1(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","-0-0---------00-----------","5","42","5","0200020020"
"278","forall NODE1,NODE0. ep_epoch1(NODE0) | held(NODE0) | locked_epoch1(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","-0------0----00-----------","5","0","76","0101020020"
"279","forall NODE1,NODE0. ep_epoch1(NODE0) | locked_epoch1(NODE1) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","7","-0-----------000----------","5","33","3","0100030020"
