"Orbit","SQI","qcost","Bit String","# literals","Group","Group Size","Sig"
"5601","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","10","-0------------0---1--10--1-1----------------","8","242","10","0101410020"
"5602","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-0----------------1--10--1-10---------------","8","234","32","0100420020"
"5603","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ~locked_epoch6(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | NODE0 = NODE1","10","-0-0-0------------1--1---1---1--------------","8","275","32","0300400020"
"5604","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ~locked_epoch6(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-0-0--------------1--1---10--1--------------","8","255","65","0200410020"
"5605","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ~locked_epoch6(NODE1) | ep_epoch1(NODE0) | ep_epoch5(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","10","-0---0------------1--10--1---1--------------","8","255","65","0200410020"
"5606","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ~locked_epoch6(NODE1) | ep_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-0----------------1--10--10--1--------------","8","234","32","0100420020"
"5607","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","14","-0-0-------0------1--1---1----------------1-","11","685","21","0300301030"
"5608","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","14","-0-0-0------------1--1---1----------------1-","11","685","21","0300301030"
"5609","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch5(NODE0) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","14","-0-0--------------1--1---10---------------1-","11","671","44","0200311030"
"5610","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch4(NODE1) | locked_epoch3(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","14","-0---------0------1--10--1----------------1-","11","671","44","0200311030"
"5611","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch5(NODE0) | locked_epoch3(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","14","-0---0------------1--10--1----------------1-","11","671","44","0200311030"
"5612","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","14","-0----------------1--10--10---------------1-","11","654","20","0100321030"
"5613","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch6(NODE0) | NODE0 = NODE1","10","-0-0-00-----------1--1---1------------------","8","289","41","0400300020"
"5614","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | held(NODE0) | NODE0 = NODE1","10","-0-0-0--------0---1--1---1------------------","8","280","16","0301300020"
"5615","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-0-0-0------------1--1---1--0---------------","8","274","128","0300310020"
"5616","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-0-0--------0-----1--1---10-----------------","8","274","128","0300310020"
"5617","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch6(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-0-0--0-----------1--1---10-----------------","8","274","128","0300310020"
"5618","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-0-0----------0---1--1---10-----------------","8","261","36","0201310020"
"5619","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","10","-0-0--------------1--1---100----------------","8","254","140","0200320020"
"5620","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch5(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-0-0--------------1--1---10-0---------------","8","254","140","0200320020"
"5621","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ep_epoch1(NODE0) | ep_epoch5(NODE0) | ep_epoch6(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","10","-0---00-----------1--10--1------------------","8","274","128","0300310020"
"5622","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ep_epoch1(NODE0) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","10","-0---0--------0---1--10--1------------------","8","261","36","0201310020"
"5623","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ep_epoch1(NODE0) | ep_epoch5(NODE0) | locked_epoch3(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-0---0------------1--10--1--0---------------","8","254","140","0200320020"
"5624","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ep_epoch1(NODE0) | ep_epoch5(NODE1) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-0----------0-----1--10--10-----------------","8","254","140","0200320020"
"5625","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ep_epoch1(NODE0) | ep_epoch6(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-0----0-----------1--10--10-----------------","8","254","140","0200320020"
"5626","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-0------------0---1--10--10-----------------","8","241","20","0101320020"
"5627","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ep_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","10","-0----------------1--10--100----------------","8","233","48","0100330020"
"5628","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch4(NODE1) | ep_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-0----------------1--10--10-0---------------","8","233","48","0100330020"
"5629","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ~locked_epoch6(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | NODE0 = NODE1","10","-0-00-------------1--1-----1-1--------------","8","275","32","0300400020"
"5630","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ~locked_epoch6(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-0-0--------------1--1--0--1-1--------------","8","255","65","0200410020"
"5631","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ~locked_epoch6(NODE1) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","10","-0--0-------------1--10----1-1--------------","8","255","65","0200410020"
"5632","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ~locked_epoch6(NODE1) | ep_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-0----------------1--10-0--1-1--------------","8","234","32","0100420020"
"5633","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","14","-0-00-------------1--1-----1--------------1-","11","685","21","0300301030"
"5634","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","14","-0-0--------------1--1--0--1--------------1-","11","671","44","0200311030"
"5635","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | locked_epoch3(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","14","-0--0-------------1--10----1--------------1-","11","671","44","0200311030"
"5636","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","14","-0----------------1--10-0--1--------------1-","11","654","20","0100321030"
"5637","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE1) | NODE0 = NODE1","10","-0-00-------0-----1--1-----1----------------","8","289","41","0400300020"
"5638","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch6(NODE0) | NODE0 = NODE1","10","-0-00-0-----------1--1-----1----------------","8","289","41","0400300020"
"5639","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE0) | NODE0 = NODE1","10","-0-00---------0---1--1-----1----------------","8","280","16","0301300020"
"5640","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-0-00-------------1--1-----10---------------","8","274","128","0300310020"
"5641","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-0-0--------0-----1--1--0--1----------------","8","274","128","0300310020"
"5642","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch6(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-0-0--0-----------1--1--0--1----------------","8","274","128","0300310020"
"5643","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-0-0----------0---1--1--0--1----------------","8","261","36","0201310020"
"5644","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-0-0--------------1--1--0--10---------------","8","254","140","0200320020"
"5645","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","10","-0--0-------0-----1--10----1----------------","8","274","128","0300310020"
"5646","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | ep_epoch6(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","10","-0--0-0-----------1--10----1----------------","8","274","128","0300310020"
"5647","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","10","-0--0---------0---1--10----1----------------","8","261","36","0201310020"
"5648","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | locked_epoch3(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-0--0-------------1--10----10---------------","8","254","140","0200320020"
"5649","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | ep_epoch5(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-0----------0-----1--10-0--1----------------","8","254","140","0200320020"
"5650","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | ep_epoch6(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-0----0-----------1--10-0--1----------------","8","254","140","0200320020"
"5651","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-0------------0---1--10-0--1----------------","8","241","20","0101320020"
"5652","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch5(NODE1) | ep_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-0----------------1--10-0--10---------------","8","233","48","0100330020"
"5653","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch6(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | NODE0 = NODE1","10","-0-000------------1--1-------1--------------","8","289","41","0400300020"
"5654","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch6(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-0-00-------------1--1----0--1--------------","8","274","128","0300310020"
"5655","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch6(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-0-0-0------------1--1--0----1--------------","8","274","128","0300310020"
"5656","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch6(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-0-0--------------1--1--0-0--1--------------","8","254","140","0200320020"
"5657","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch6(NODE1) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","10","-0--00------------1--10------1--------------","8","274","128","0300310020"
"5658","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch6(NODE1) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-0--0-------------1--10---0--1--------------","8","254","140","0200320020"
"5659","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch6(NODE1) | ep_epoch1(NODE0) | ep_epoch5(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","10","-0---0------------1--10-0----1--------------","8","254","140","0200320020"
"5660","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch6(NODE1) | ep_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-0----------------1--10-0-0--1--------------","8","233","48","0100330020"
"5661","forall NODE3,NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch5(NODE2) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE2) | ep_epoch3(NODE3) | ((NODE0 ~= NODE2 | NODE1 ~= NODE3 | NODE0 = NODE1) & (NODE0 ~= NODE3 | NODE1 ~= NODE2 | NODE0 = NODE1))","17","-0-0-----00-------1--1------------------1---","13","860","3","0400201040"
"5662","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","14","-0-000------------1--1--------------------1-","11","697","18","0400201030"
"5663","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch5(NODE0) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","14","-0-00-------------1--1----0---------------1-","11","684","63","0300211030"
"5664","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | locked_epoch4(NODE0) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","14","-0-0-------0------1--1--0-----------------1-","11","684","63","0300211030"
"5665","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | locked_epoch4(NODE0) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","14","-0-0-0------------1--1--0-----------------1-","11","684","63","0300211030"
"5666","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","14","-0-0--------------1--1--0-0---------------1-","11","670","66","0200221030"
"5667","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch3(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","14","-0--00------------1--10-------------------1-","11","684","63","0300211030"
"5668","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | locked_epoch3(NODE0) | locked_epoch5(NODE0) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","14","-0--0-------------1--10---0---------------1-","11","670","66","0200221030"
"5669","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch4(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","14","-0---------0------1--10-0-----------------1-","11","670","66","0200221030"
"5670","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | ep_epoch5(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","14","-0---0------------1--10-0-----------------1-","11","670","66","0200221030"
"5671","forall NODE2,NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch6(NODE2) | ep_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","14","-0----------------1--10-0-0---------------1-","11","653","20","0100231030"
"5672","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | ep_epoch6(NODE0) | NODE0 = NODE1","10","-0-0000-----------1--1----------------------","8","298","27","0500200020"
"5673","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | held(NODE0) | NODE0 = NODE1","10","-0-000--------0---1--1----------------------","8","292","14","0401200020"
"5674","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-0-000------------1--1------0---------------","8","288","124","0400210020"
"5675","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE1) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-0-00-------0-----1--1----0-----------------","8","288","124","0400210020"
"5676","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch6(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-0-00-0-----------1--1----0-----------------","8","288","124","0400210020"
"5677","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch5(NODE0) | NODE0 = NODE1","10","-0-00---------0---1--1----0-----------------","8","279","49","0301210020"
"5678","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | NODE0 = NODE1","10","-0-00-------------1--1----00----------------","8","273","208","0300220020"
"5679","forall NODE1,NODE0. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch5(NODE0) | locked_epoch6(NODE0) | NODE0 = NODE1","10","-0-00-------------1--1----0-0---------------","8","273","208","0300220020"
