"Orbit","SQI","qcost","Bit String","# literals","Group","Group Size","Sig"
"476","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE1) | NODE0 = NODE1","8","-----0--0-1----01---------------","6","89","29","0210110020"
"477","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | locked_epoch1(NODE1) | NODE0 = NODE1","8","----00----1----01---------------","6","89","29","0210110020"
"478","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | locked_epoch1(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----0----1----01--0------------","6","78","21","0110120020"
"479","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | locked_epoch1(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----0----1----01---0-----------","6","78","21","0110120020"
"480","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | NODE0 = NODE1","8","------0-0-1---0-1---------------","6","89","29","0210110020"
"481","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | locked_epoch1(NODE0) | NODE0 = NODE1","8","----0-0---1---0-1---------------","6","89","29","0210110020"
"482","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","------0---1---0-1--0------------","6","78","21","0110120020"
"483","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch2(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","------0---1---0-1---0-----------","6","78","21","0110120020"
"484","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | NODE0 = NODE1","8","-----000--1-------1-------------","6","96","10","0310100020"
"485","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","8","-----00---1------01-------------","6","89","29","0210110020"
"486","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch1(NODE1) | NODE0 = NODE1","8","-----0-0--1----0--1-------------","6","89","29","0210110020"
"487","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | locked_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","8","-----0----1----0-01-------------","6","78","21","0110120020"
"488","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch3(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch1(NODE0) | NODE0 = NODE1","8","------00--1---0---1-------------","6","89","29","0210110020"
"489","forall NODE0,NODE1. ~held(NODE0) | ~locked_epoch3(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","8","------0---1---0--01-------------","6","78","21","0110120020"
"490","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","8","-----0000-1---------------------","6","100","4","0410000020"
"491","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | NODE0 = NODE1","8","----0000--1---------------------","6","100","4","0410000020"
"492","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----000--1--------0------------","6","95","22","0310010020"
"493","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----000--1---------0-----------","6","95","22","0310010020"
"494","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | NODE0 = NODE1","8","---0000---1---------------------","6","100","4","0410000020"
"495","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","---0-00---1---------0-----------","6","95","22","0310010020"
"496","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","8","-----00-0-1------0--------------","6","95","22","0310010020"
"497","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","8","-----00-0-1-------0-------------","6","95","22","0310010020"
"498","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","8","----000---1------0--------------","6","95","22","0310010020"
"499","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","----000---1-------0-------------","6","95","22","0310010020"
"500","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----00---1------0-0------------","6","88","32","0210020020"
"501","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----00---1------0--0-----------","6","88","32","0210020020"
"502","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----00---1-------00------------","6","88","32","0210020020"
"503","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----00---1-------0-0-----------","6","88","32","0210020020"
"504","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | NODE0 = NODE1","8","--0000----1---------------------","6","100","4","0410000020"
"505","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","--00-0----1---------0-----------","6","95","22","0310010020"
"506","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","8","--0--0--0-1-------0-------------","6","95","22","0310010020"
"507","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","--0-00----1-------0-------------","6","95","22","0310010020"
"508","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","--0--0----1-------00------------","6","88","32","0210020020"
"509","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","--0--0----1-------0-0-----------","6","88","32","0210020020"
"510","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE1) | NODE0 = NODE1","8","-----0-00-1----0----------------","6","95","22","0310010020"
"511","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","8","-----0-00-1-----0---------------","6","95","22","0310010020"
"512","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | locked_epoch1(NODE1) | NODE0 = NODE1","8","----00-0--1----0----------------","6","95","22","0310010020"
"513","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","8","----00-0--1-----0---------------","6","95","22","0310010020"
"514","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch1(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----0-0--1----0---0------------","6","88","32","0210020020"
"515","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch1(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----0-0--1----0----0-----------","6","88","32","0210020020"
"516","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----0-0--1-----0--0------------","6","88","32","0210020020"
"517","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----0-0--1-----0---0-----------","6","88","32","0210020020"
"518","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch1(NODE1) | NODE0 = NODE1","8","---000----1----0----------------","6","95","22","0310010020"
"519","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","8","---000----1-----0---------------","6","95","22","0310010020"
"520","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | locked_epoch1(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","8","---0-0----1----0----0-----------","6","88","32","0210020020"
"521","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","---0-0----1-----0---0-----------","6","88","32","0210020020"
"522","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","8","-----0--0-1----0-0--------------","6","88","32","0210020020"
"523","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","8","-----0--0-1----0--0-------------","6","88","32","0210020020"
"524","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","-----0--0-1-----0-0-------------","6","88","32","0210020020"
"525","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | locked_epoch1(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","8","----00----1----0-0--------------","6","88","32","0210020020"
"526","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | locked_epoch1(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","8","----00----1----0--0-------------","6","88","32","0210020020"
"527","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","----00----1-----0-0-------------","6","88","32","0210020020"
"528","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | locked_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----0----1----0-0-0------------","6","77","15","0110030020"
"529","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | locked_epoch1(NODE1) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----0----1----0-0--0-----------","6","77","15","0110030020"
"530","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | locked_epoch1(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----0----1----0--00------------","6","77","15","0110030020"
"531","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | locked_epoch1(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----0----1----0--0-0-----------","6","77","15","0110030020"
"532","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----0----1-----0-00------------","6","77","15","0110030020"
"533","forall NODE0,NODE1. ~held(NODE0) | ep_epoch0(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-----0----1-----0-0-0-----------","6","77","15","0110030020"
"534","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0)","6","-0000-----1---------------------","5","0","101","0410000010"
"535","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0)","6","-000------1---------0-----------","5","39","4","0310010010"
"536","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","8","-00-----0-1-------0-------------","6","95","22","0310010020"
"537","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | locked_epoch3(NODE0)","6","-00-0-----1-------0-------------","5","39","4","0310010010"
"538","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-00-------1-------00------------","6","88","32","0210020020"
"539","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0)","6","-00-------1-------0-0-----------","5","35","6","0210020010"
"540","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","8","-0-----00-1-----0---------------","6","95","22","0310010020"
"541","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","8","-0--0--0--1-----0---------------","6","95","22","0310010020"
"542","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-0-----0--1-----0--0------------","6","88","32","0210020020"
"543","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-0-----0--1-----0---0-----------","6","88","32","0210020020"
"544","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE0)","6","-0-00-----1-----0---------------","5","39","4","0310010010"
"545","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE0)","6","-0-0------1-----0---0-----------","5","35","6","0210020010"
"546","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","-0------0-1-----0-0-------------","6","88","32","0210020020"
"547","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | ep_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0)","6","-0--0-----1-----0-0-------------","5","35","6","0210020010"
"548","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-0--------1-----0-00------------","6","77","15","0110030020"
"549","forall NODE0. ~held(NODE0) | ep_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0)","6","-0--------1-----0-0-0-----------","5","26","4","0110030010"
"550","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | NODE0 = NODE1","8","------000-1---0-----------------","6","95","22","0310010020"
"551","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | locked_epoch1(NODE0) | NODE0 = NODE1","8","----0-00--1---0-----------------","6","95","22","0310010020"
"552","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","------00--1---0----0------------","6","88","32","0210020020"
"553","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch1(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","------00--1---0-----0-----------","6","88","32","0210020020"
"554","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch1(NODE0) | NODE0 = NODE1","8","---00-0---1---0-----------------","6","95","22","0310010020"
"555","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | locked_epoch1(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","---0--0---1---0-----0-----------","6","88","32","0210020020"
"556","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","8","------0-0-1---0--0--------------","6","88","32","0210020020"
"557","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","------0-0-1---0---0-------------","6","88","32","0210020020"
"558","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","8","----0-0---1---0--0--------------","6","88","32","0210020020"
"559","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","----0-0---1---0---0-------------","6","88","32","0210020020"
"560","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","------0---1---0--0-0------------","6","77","15","0110030020"
"561","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","8","------0---1---0--0--0-----------","6","77","15","0110030020"
"562","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","------0---1---0---00------------","6","77","15","0110030020"
"563","forall NODE0,NODE1. ~held(NODE0) | ep_epoch1(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","------0---1---0---0-0-----------","6","77","15","0110030020"
"564","forall NODE0. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch1(NODE0)","6","--000-----1---0-----------------","5","39","4","0310010010"
"565","forall NODE0. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | locked_epoch1(NODE0) | locked_epoch4(NODE0)","6","--00------1---0-----0-----------","5","35","6","0210020010"
"566","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","--0-----0-1---0---0-------------","6","88","32","0210020020"
"567","forall NODE0. ~held(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE0)","6","--0-0-----1---0---0-------------","5","35","6","0210020010"
"568","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","--0-------1---0---00------------","6","77","15","0110030020"
"569","forall NODE0. ~held(NODE0) | ep_epoch2(NODE0) | locked_epoch1(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0)","6","--0-------1---0---0-0-----------","5","26","4","0110030010"
"570","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","8","-------00-1---0-0---------------","6","88","32","0210020020"
"571","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | NODE0 = NODE1","8","----0--0--1---0-0---------------","6","88","32","0210020020"
"572","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-------0--1---0-0--0------------","6","77","15","0110030020"
"573","forall NODE0,NODE1. ~held(NODE0) | ep_epoch2(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | NODE0 = NODE1","8","-------0--1---0-0---0-----------","6","77","15","0110030020"
"574","forall NODE0. ~held(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0)","6","---00-----1---0-0---------------","5","35","6","0210020010"
"575","forall NODE0. ~held(NODE0) | ep_epoch3(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch4(NODE0)","6","---0------1---0-0---0-----------","5","26","4","0110030010"
"576","forall NODE0,NODE1. ~held(NODE0) | ep_epoch3(NODE1) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | NODE0 = NODE1","8","--------0-1---0-0-0-------------","6","77","15","0110030020"
"577","forall NODE0. ~held(NODE0) | ep_epoch4(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0)","6","----0-----1---0-0-0-------------","5","26","4","0110030010"
"578","forall NODE0,NODE1. ~held(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","----------1---0-0-00------------","6","0","101","0010040020"
"579","forall NODE0. ~held(NODE0) | locked_epoch1(NODE0) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0)","6","----------1---0-0-0-0-----------","5","0","101","0010040010"
"580","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | NODE0 = NODE1","8","-----0--------1-1-1-1-----------","6","73","2","0100400020"
"581","forall NODE2,NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","-----0--------1-1-1-----------1-","9","206","2","0100301030"
"582","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | NODE0 = NODE1","8","---0-0--------1-1-1-------------","6","84","9","0200300020"
"583","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","8","-----0---0----1-1-1-------------","6","84","9","0200300020"
"584","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | held(NODE1) | NODE0 = NODE1","8","-----0-----0--1-1-1-------------","6","76","2","0101300020"
"585","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch3(NODE0) | ep_epoch0(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","8","-----0--------1-1-1--0----------","6","72","8","0100310020"
"586","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","8","-----0--0-----1-1---1-----------","6","84","9","0200300020"
"587","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~locked_epoch4(NODE0) | ep_epoch0(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","8","-----0--------1-1--01-----------","6","72","8","0100310020"
"588","forall NODE2,NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch2(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","--0--0--------1-1-------------1-","9","211","7","0200201030"
"589","forall NODE2,NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | ep_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","-----0--0-----1-1-------------1-","9","211","7","0200201030"
"590","forall NODE2,NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch0(NODE2) | locked_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","12","-----0--------1-1--0----------1-","9","205","6","0100211030"
"591","forall NODE0,NODE1. ~locked_epoch1(NODE0) | ~locked_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","8","---0-0--------1-1--0------------","6","83","27","0200210020"
